Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_pred_err2,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,Act_a_optimal,Act_b_optimal,Act_c_optimal,Best_optimal,sec
290,301.6,315,319.9,319.9,46,2022-03-04T03:24:57,1470.36292,0.234,3.11,0.8788104,1.41334462,95,41,1,1,1242.289364,1107.808048,1729.076701,1,2315.898595,0,1409.13898,1,547.5297893,445.3599798,503.8167915,A,239
290,301.6,314.9,319.9,319.9,46,2022-03-04T03:24:58,1470.36292,0.234,3.11,0.8788104,1.41334462,95,41,1,1,1240.326276,1111.680106,1726.248801,1,2312.942399,0,1406.877585,1,487.3580935,402.546242,488.1518157,C,240
290,301.6,314.9,320,319.9,46,2022-03-04T03:24:59,1470.36292,0.234,3.148,0,0,95,41,1,1,1240.326276,1111.680106,1726.248801,1,2312.942399,0,1406.877585,1,543.7088522,422.7071404,513.4368055,A,241
290,301.6,314.9,320,319.9,46,2022-03-04T03:25:00,0,0.234,3.148,0,0,95,41,1,1,1240.326276,1111.680106,1726.248801,1,2312.942399,0,1406.877585,1,488.0055811,423.488032,496.6309706,C,242
290.1,301.6,315,320,319.9,46,2022-03-04T03:25:01,0,0.234,3.148,0.8867378,0,95,41,1,1,1240.326276,1111.680106,1726.248801,1,2312.942399,0,1406.877585,1,503.1576669,390.4413255,483.3236753,A,243
290.1,301.6,315,320,319.9,46,2022-03-04T03:25:02,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1240.326276,1111.680106,1726.248801,1,2312.942399,0,1406.877585,1,551.2553529,417.0294598,520.3631451,A,244
290,301.5,315,320,319.9,46,2022-03-04T03:25:03,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1248.226541,1027.54269,1738.744207,1,2325.194133,0,1416.089775,1,539.2026082,423.0420015,525.0195665,A,245
290,301.5,315,320.1,320,46,2022-03-04T03:25:04,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1250.184479,1024.357515,1741.568966,1,2328.144917,0,1418.348901,1,550.4022932,396.4040238,523.9998582,A,246
290,301.5,315,320.1,320,46,2022-03-04T03:25:05,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1250.184479,1024.357515,1741.568966,1,2328.144917,0,1418.348901,1,515.2018697,446.6422912,525.7183021,C,247
290.1,301.6,314.9,320,319.9,46,2022-03-04T03:25:06,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1179.008524,833.0220086,1729.808943,1,2316.251711,0,1409.570558,1,464.6815677,410.7332816,507.7694254,C,248
290.1,301.6,314.9,320,319.9,46,2022-03-04T03:25:07,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1179.008524,833.0220086,1729.808943,1,2316.251711,0,1409.570558,1,481.3453354,424.43479,496.2348295,C,249
290,301.5,315,320,319.9,46,2022-03-04T03:25:08,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1172.558516,928.8518827,1717.311616,1,2303.997534,0,1400.35732,1,491.5598339,407.3895964,513.0789588,C,250
290,301.5,315,319.9,320,46,2022-03-04T03:25:09,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1163.035626,863.3538977,1695.6652,1,2281.165568,0,1386.041085,1,483.1589721,409.4454643,485.6064939,C,251
290,301.5,315,319.9,320,46,2022-03-04T03:25:10,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1147.048327,916.7196655,1669.923643,1,2258.516007,0,1365.358191,1,480.5442465,373.5860631,478.2728274,A,252
289.9,301.5,314.9,319.9,320,46,2022-03-04T03:25:11,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1144.705504,838.4176451,1665.305722,1,2252.529258,0,1361.996513,1,468.8508018,408.2760825,480.7997297,C,253
289.9,301.5,314.9,319.9,320,46,2022-03-04T03:25:12,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1162.705724,857.0916925,1698.245238,1,2283.964144,0,1386.557407,1,468.4606294,391.9252865,476.2776829,C,254
289.9,301.6,314.9,319.9,320,46,2022-03-04T03:25:13,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1176.379612,875.0453303,1724.550943,1,2310.342462,0,1405.965382,1,518.8047216,430.6249582,505.6239064,A,255
289.9,301.6,314.9,320,320,46,2022-03-04T03:25:14,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1177.730374,860.5248249,1727.274637,1,2313.180661,0,1407.92908,1,502.3942995,390.1972908,499.8485335,A,256
289.9,301.6,314.9,320,320,46,2022-03-04T03:25:15,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1177.730374,860.5248249,1727.274637,1,2313.180661,0,1407.92908,1,495.1086204,425.3784652,498.3412312,C,257
289.9,301.5,315,319.9,320,46,2022-03-04T03:25:16,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1156.252749,947.8426719,1685.756988,1,2271.698795,0,1377.338846,1,530.9436461,419.9086166,499.0845375,A,258
289.9,301.5,315,319.9,320,46,2022-03-04T03:25:17,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1156.252749,947.8426719,1685.756988,1,2271.698795,0,1377.338846,1,533.347443,393.2758235,475.2150422,A,259
289.9,301.6,315,319.9,320,46,2022-03-04T03:25:18,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1176.379175,875.0453944,1724.551467,1,2310.342462,0,1405.965818,1,519.2090059,419.5742619,518.4143558,A,260
289.9,301.6,315,319.9,320,46,2022-03-04T03:25:19,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1180.999714,853.4823361,1732.709282,1,2319.066171,0,1412.445849,1,549.6692311,420.5448673,506.2314256,A,261
289.9,301.6,315,319.9,320,46,2022-03-04T03:25:20,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1180.999714,853.4823361,1732.709282,1,2319.066171,0,1412.445849,1,563.4000895,445.495454,522.4066867,A,262
289.9,301.6,315,319.9,320,46,2022-03-04T03:25:21,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1180.749321,947.1018769,1731.97512,1,2318.515987,0,1412.013573,1,491.1777558,399.0958865,487.7815586,A,263
289.9,301.6,314.9,320,320,46,2022-03-04T03:25:22,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1180.749321,947.1018769,1731.97512,1,2318.515987,0,1412.013573,1,533.5325651,401.3119173,519.1913237,A,264
289.9,301.6,314.9,320,320,46,2022-03-04T03:25:23,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1173.276444,930.9866365,1717.41111,1,2304.075035,0,1401.386124,1,544.4144212,405.2519709,516.537256,A,265
290,301.6,314.9,319.9,319.9,46,2022-03-04T03:25:24,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1171.638283,934.5154772,1714.690908,1,2301.119538,0,1399.12534,1,475.0794428,396.1653015,519.1543741,C,266
290,301.6,314.9,319.9,319.9,46,2022-03-04T03:25:25,1475.803,0.234,3.148,0.8867378,1.41334462,95,41,1,1,1171.638283,934.5154772,1714.690908,1,2301.119538,0,1399.12534,1,547.2149102,404.4554804,504.0337783,A,267
290,301.5,314.9,319.9,319.9,46,2022-03-04T03:25:26,1475.803,0.234,3.07,0.8867378,0,95,41,1,1,1187.197321,860.0292307,1744.444344,1,2331.088021,0,1421.221748,1,516.6233688,442.0117715,491.9244815,A,268
290,301.5,314.9,319.9,320,46,2022-03-04T03:25:27,0,0.234,3.07,0,0,95,41,1,1,1187.197321,860.0292307,1744.444344,1,2331.088021,0,1421.221748,1,562.0935395,399.3899599,502.8072396,A,269
290,301.5,314.9,319.9,320,46,2022-03-04T03:25:28,0,0.234,3.07,0,0,95,41,1,1,1179.724969,835.5291471,1729.886094,1,2316.323975,0,1410.597005,1,524.1171784,444.369745,488.7848106,A,270
290.1,301.5,315,320,320,46,2022-03-04T03:25:29,0,0.234,3.07,0.894665241,0,95,41,1,1,1179.724969,835.5291471,1729.886094,1,2316.323975,0,1410.597005,1,547.1024009,428.6708364,494.4171266,A,271
290.1,301.5,315,320,320,46,2022-03-04T03:25:30,1498.65112,0.234,3.07,0.894665241,0,95,41,1,1,1179.724969,835.5291471,1729.886094,1,2316.323975,0,1410.597005,1,490.6700462,446.6931872,515.1245621,C,272
290.1,301.6,314.9,319.9,320,46,2022-03-04T03:25:31,1498.65112,0.234,3.07,0.894665241,0,95,41,1,1,1179.724969,835.5291471,1729.886094,1,2316.323975,0,1410.597005,1,551.0014623,420.1390554,499.2786294,A,273
290.1,301.6,314.9,319.9,320,46,2022-03-04T03:25:32,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1171.638283,934.5154772,1714.690908,1,2301.119538,0,1399.12534,1,555.3822091,430.6739617,501.0028579,A,274
290.1,301.6,314.9,319.9,320,46,2022-03-04T03:25:33,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1171.638283,934.5154772,1714.690908,1,2301.119538,0,1399.12534,1,550.8606983,400.5979413,481.692346,A,275
290.1,301.5,315,319.9,320.1,46,2022-03-04T03:25:34,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1164.08939,947.4733001,1700.228835,1,2286.56443,0,1388.384345,1,510.5352233,397.4827472,488.2115341,A,276
290.1,301.5,315,319.9,320.1,46,2022-03-04T03:25:35,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1164.08939,947.4733001,1700.228835,1,2286.56443,0,1388.384345,1,516.6803232,395.6124627,478.3137313,A,277
290,301.6,315,319.9,320.1,46,2022-03-04T03:25:36,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1187.508895,880.3966063,1742.654149,1,2328.440955,0,1420.499543,1,474.5535882,426.2267896,506.437609,C,278
290,301.6,315,319.9,320.1,46,2022-03-04T03:25:37,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1176.764148,910.392394,1727.872649,1,2317.046442,0,1407.34416,1,557.9189377,401.2655781,516.0762304,A,279
290,301.6,315,319.9,320.1,46,2022-03-04T03:25:38,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1176.764148,910.392394,1727.872649,1,2317.046442,0,1407.34416,1,530.8571556,408.7977529,503.2819788,A,280
290,301.6,315,320,320,46,2022-03-04T03:25:39,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1172.727307,845.2324336,1720.343741,1,2308.358516,0,1401.646205,1,552.2920818,420.0468738,502.5998998,A,281
290,301.6,315,320,320,46,2022-03-04T03:25:40,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1189.287919,814.6244451,1746.187759,1,2331.721467,0,1423.05497,1,539.3421497,407.4345521,498.7687126,A,282
289.9,301.6,314.9,320,320.1,46,2022-03-04T03:25:41,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1177.02545,829.1534765,1722.025889,1,2308.006447,0,1405.549514,1,497.5234244,441.060576,494.032961,A,283
289.9,301.6,314.9,320,320.1,46,2022-03-04T03:25:42,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1178.594402,885.0707434,1729.341844,1,2316.43883,0,1408.829589,1,505.6779451,394.5978434,490.6607524,A,284
289.9,301.6,314.9,320,320.1,46,2022-03-04T03:25:43,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1178.594402,885.0707434,1729.341844,1,2316.43883,0,1408.829589,1,543.0548171,421.4634279,522.7435973,A,285
289.9,301.5,314.9,320,320,46,2022-03-04T03:25:44,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1195.503766,802.7665324,1761.943778,1,2349.446246,0,1432.892314,1,529.4898784,406.173446,504.1281882,A,286
289.9,301.5,314.9,320,320,46,2022-03-04T03:25:45,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1195.503766,802.7665324,1761.943778,1,2349.446246,0,1432.892314,1,540.4114247,434.6923917,520.8404272,A,287
289.9,301.5,315,319.9,320,46,2022-03-04T03:25:46,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1194.229457,800.0409888,1759.092662,1,2346.588497,0,1431.043034,1,505.454675,440.8950032,519.1577895,C,288
289.9,301.5,315,319.9,320,46,2022-03-04T03:25:47,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1194.229457,800.0409888,1759.092662,1,2346.588497,0,1431.043034,1,482.2883272,441.0351301,516.0561231,C,289
290,301.6,314.9,319.9,320,46,2022-03-04T03:25:48,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1194.229457,800.0409888,1759.092662,1,2346.588497,0,1431.043034,1,501.9456668,432.0626631,528.9673137,C,290
290,301.6,314.9,320,320,46,2022-03-04T03:25:49,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1189.611012,814.3249475,1750.784036,1,2337.867581,0,1424.564225,1,559.2037557,455.1988123,494.9295804,A,291
290,301.6,314.9,320,320,46,2022-03-04T03:25:50,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1189.611012,814.3249475,1750.784036,1,2337.867581,0,1424.564225,1,520.5680282,413.420854,493.4070479,A,292
290,301.6,314.9,320,320,46,2022-03-04T03:25:51,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1192.335055,883.8910228,1755.51332,1,2342.889936,0,1428.334002,1,488.6487971,438.7073264,499.7511957,C,293
290,301.5,315,320,319.9,46,2022-03-04T03:25:52,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1192.335055,883.8910228,1755.51332,1,2342.889936,0,1428.334002,1,513.8514554,429.5039073,498.8165699,A,294
290,301.5,315,320,319.9,46,2022-03-04T03:25:53,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1192.335055,883.8910228,1755.51332,1,2342.889936,0,1428.334002,1,495.8042184,428.679122,509.6732469,C,295
290,301.5,315,319.9,319.9,46,2022-03-04T03:25:54,1498.65112,0.234,3.07,0.894665241,1.41334462,95,41,1,1,1196.826164,927.2052869,1764.643907,1,2351.748224,0,1434.74526,1,539.1644205,453.4940369,534.8467657,A,296
290,301.5,315,319.9,319.9,46,2022-03-04T03:25:55,0,0.234,3.048,0,1.41334462,95,41,1,1,1196.826164,927.2052869,1764.643907,1,2351.748224,0,1434.74526,1,527.0197757,408.1144529,530.5016248,C,297
290,301.5,315,319.9,319.9,46,2022-03-04T03:25:56,0,0.234,3.048,0,1.41334462,95,41,1,1,1204.913722,861.7399313,1779.969832,1,2367.711086,0,1446.223209,1,550.4118538,446.7654297,516.6685618,A,298
290,301.6,314.9,319.9,320,46,2022-03-04T03:25:57,0,0.234,3.048,0,0,95,41,1,1,1204.913722,861.7399313,1779.969832,1,2367.711086,0,1446.223209,1,535.59706,469.2540388,509.626803,A,299
290,301.6,314.9,319.9,320,46,2022-03-04T03:25:58,0,0.234,3.048,0,0,95,41,1,1,1184.793754,887.6780136,1741.106929,1,2328.339192,0,1417.608543,1,497.6497013,423.5948975,489.1679364,A,300
290.1,301.5,315,320,319.9,46,2022-03-04T03:25:59,0,0.234,3.048,0,0,95,41,1,1,1183.155943,891.0499258,1738.276236,1,2325.383695,0,1415.342697,1,540.9037614,428.6642593,499.8167191,A,301
290.1,301.5,315,320,319.9,46,2022-03-04T03:26:00,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1183.155943,891.0499258,1738.276236,1,2325.383695,0,1415.342697,1,552.0624692,396.3922592,515.0836412,A,302
290.1,301.5,315,320,319.9,46,2022-03-04T03:26:01,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1183.155943,891.0499258,1738.276236,1,2325.383695,0,1415.342697,1,552.1751219,412.7183174,511.2820525,A,303
290.1,301.5,314.9,320,320,46,2022-03-04T03:26:02,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1194.100638,858.7444424,1759.910259,1,2346.976,0,1430.973911,1,542.2521747,412.2995723,517.1925463,A,304
290.1,301.5,314.9,320,320,46,2022-03-04T03:26:03,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1194.100638,858.7444424,1759.910259,1,2346.976,0,1430.973911,1,487.9632181,436.9502089,517.2722299,C,305
290.1,301.5,315,320.1,320,46,2022-03-04T03:26:04,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1195.737577,855.7057469,1762.734145,1,2349.916835,0,1433.23487,1,580.1429398,435.2074719,516.3346342,A,306
290.1,301.5,315,320.1,320,46,2022-03-04T03:26:05,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1185.658567,867.9042484,1749.209586,1,2341.340273,0,1421.085337,1,520.2473494,412.894041,507.3658413,A,307
290.1,301.5,314.9,320.1,320,46,2022-03-04T03:26:06,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1185.658567,867.9042484,1749.209586,1,2341.340273,0,1421.085337,1,483.7657759,448.8550181,499.149711,C,308
290.1,301.5,314.9,319.9,320,46,2022-03-04T03:26:07,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1174.256024,877.1446982,1723.176704,1,2312.623495,0,1403.74038,1,501.9523675,393.9538347,494.7690457,A,309
290.1,301.5,314.9,319.9,320,46,2022-03-04T03:26:08,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1174.256024,877.1446982,1723.176704,1,2312.623495,0,1403.74038,1,496.7697272,444.7342155,484.2245518,A,310
290,301.5,315,319.9,320,46,2022-03-04T03:26:09,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1177.334318,862.848816,1730.120691,1,2319.134246,0,1408.268494,1,470.8616964,407.8528479,484.9747543,C,311
290,301.5,315,319.9,320,46,2022-03-04T03:26:10,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1192.686426,836.1396812,1757.649126,1,2344.963253,0,1428.960815,1,518.5890397,411.6774416,527.6067884,C,312
290,301.5,315,319.9,320,46,2022-03-04T03:26:11,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1192.686426,836.1396812,1757.649126,1,2344.963253,0,1428.960815,1,556.5155793,413.6480543,513.7073896,A,313
290,301.5,315.1,319.9,319.9,46,2022-03-04T03:26:12,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1189.21068,895.0039096,1750.679131,1,2337.811027,0,1423.951987,1,496.1264376,455.6368443,519.1029807,C,314
289.9,301.5,315.1,319.9,319.9,46,2022-03-04T03:26:13,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1189.21068,895.0039096,1750.679131,1,2337.811027,0,1423.951987,1,490.2185085,446.3240315,510.0833399,C,315
289.9,301.5,315,320,319.9,46,2022-03-04T03:26:14,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1194.030556,822.1500276,1760.32604,1,2347.797088,0,1430.909939,1,570.2663775,416.4981855,516.9702679,A,316
289.9,301.5,315,320,319.9,46,2022-03-04T03:26:15,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1194.030556,822.1500276,1760.32604,1,2347.797088,0,1430.909939,1,506.1808574,438.6337545,505.1863956,A,317
290,301.5,314.9,320,319.9,46,2022-03-04T03:26:16,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1187.361399,898.3512697,1747.843899,1,2334.855704,0,1421.685268,1,512.3237584,436.9879005,506.8650581,A,318
290,301.5,314.9,320,320,46,2022-03-04T03:26:17,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1190.847968,891.6585368,1753.488529,1,2340.765651,0,1426.217135,1,484.0659185,409.3377366,521.2189474,C,319
290,301.5,314.9,320,320,46,2022-03-04T03:26:18,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1190.847968,891.6587291,1753.488529,1,2340.765651,0,1426.217397,1,481.4942885,450.6353497,515.6010054,C,320
290.1,301.6,314.9,320,320,46,2022-03-04T03:26:19,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1203.499336,839.5395431,1777.711666,1,2365.703924,0,1444.211683,1,490.4502108,461.8337023,521.0653575,C,321
290.1,301.6,314.9,319.9,319.9,46,2022-03-04T03:26:20,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1203.499336,839.5395431,1777.711666,1,2365.703924,0,1444.211683,1,575.3110529,468.3901029,504.1168815,A,322
290.1,301.6,314.9,319.9,319.9,46,2022-03-04T03:26:21,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1203.499336,839.5395431,1777.711666,1,2365.703924,0,1444.211683,1,533.8626533,413.0332677,519.4726945,A,323
290,301.6,315,319.9,319.9,46,2022-03-04T03:26:22,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1206.970893,801.3912922,1784.657574,1,2372.95547,0,1449.211434,1,520.6338379,469.9468792,541.255415,C,324
290,301.6,315,319.9,319.9,46,2022-03-04T03:26:23,1491.34583,0.234,3.048,0.917315,1.41334462,95,41,1,1,1213.165184,825.8755419,1796.445176,1,2384.964228,0,1457.985239,1,525.1488685,452.3709977,532.9338101,C,325
290,301.5,314.9,319.9,319.9,46,2022-03-04T03:26:24,1491.34583,0.234,3.048,0.917315,0,95,41,1,1,1205.080157,882.5350141,1781.221363,1,2369.015505,0,1446.511043,1,563.8920735,423.0001472,511.7423788,A,326
290,301.5,314.9,319.9,319.9,46,2022-03-04T03:26:25,0,0.234,3.048,0,0,95,41,1,1,1205.080157,882.5350141,1781.221363,1,2369.015505,0,1446.511043,1,583.5858976,472.3232596,518.4659676,A,327
290,301.5,314.9,319.9,319.9,46,2022-03-04T03:26:26,0,0.234,3.128,0,0,95,41,1,1,1192.430796,922.1325462,1756.964537,1,2344.10708,0,1428.518939,1,565.7364626,459.1866197,514.0679735,A,328
290.1,301.5,314.9,319.9,319.9,47,2022-03-04T03:26:27,0,0.234,3.128,0,1.41334462,95,41,1,1,1195.409771,905.0100271,1762.438281,1,2349.730764,0,1432.729545,1,537.9380147,456.2299134,496.7328682,A,329
290.1,301.5,314.9,319.9,319.9,47,2022-03-04T03:26:28,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1195.409771,905.0100271,1762.438281,1,2349.730764,0,1432.729545,1,522.553451,453.8119226,507.5183584,A,330
290.1,301.5,314.9,319.9,319.9,47,2022-03-04T03:26:29,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1181.605144,876.6202569,1736.063802,1,2323.363267,0,1413.324102,1,522.2512747,436.7342144,523.9820762,C,331
290.1,301.5,314.9,319.9,319.9,47,2022-03-04T03:26:30,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1180.395419,889.4030095,1733.387412,1,2320.714107,0,1411.377335,1,494.4699378,394.9565948,493.733028,A,332
290.1,301.5,314.9,319.9,319.9,47,2022-03-04T03:26:31,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1180.395419,889.4030095,1733.387412,1,2320.714107,0,1411.377335,1,529.5025913,394.9540897,485.5696891,A,333
290.1,301.5,314.9,319.9,319.9,47,2022-03-04T03:26:32,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1193.048881,830.5285243,1757.617707,1,2345.049481,0,1429.375024,1,510.3224131,452.4413025,525.6384119,C,334
290.1,301.6,315,319.9,319.9,47,2022-03-04T03:26:33,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1193.048881,830.5285243,1757.617707,1,2345.049481,0,1429.375024,1,507.8970484,422.9159928,508.2974009,C,335
290.1,301.6,315,319.9,319.9,47,2022-03-04T03:26:34,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1192.552371,879.6824148,1752.458329,1,2338.442901,0,1427.5041,1,483.1492678,437.4284427,507.987326,C,336
290.1,301.5,315,319.9,319.9,47,2022-03-04T03:26:35,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1178.81966,924.7661635,1732.422669,1,2321.568534,0,1410.247292,1,530.9717748,429.1485963,501.9441739,A,337
290.1,301.5,315,320,319.9,47,2022-03-04T03:26:36,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1160.710257,933.4632611,1696.377717,1,2285.099947,0,1384.665973,1,500.9225888,428.5087046,478.6503493,A,338
290.1,301.5,315,320,319.9,47,2022-03-04T03:26:37,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1093.513628,760.5828846,1689.124251,1,2279.539102,0,1377.660718,1,451.026103,418.5920553,503.0352642,C,339
290,301.5,315,319.9,319.9,47,2022-03-04T03:26:38,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1108.337632,773.1317188,1712.013819,1,2298.213264,0,1396.447815,1,473.9575712,415.7710005,502.5783464,C,340
290,301.5,315,319.9,319.9,47,2022-03-04T03:26:39,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1108.337632,773.1317188,1712.013819,1,2298.213264,0,1396.447815,1,467.6542159,437.3443225,481.4253038,C,341
289.9,301.5,315,319.9,319.9,47,2022-03-04T03:26:40,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1108.337632,773.1317188,1712.013819,1,2298.213264,0,1396.447815,1,464.6158748,413.1806096,498.1615112,C,342
289.9,301.6,315,320,319.9,47,2022-03-04T03:26:41,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1108.337632,773.1317188,1712.013819,1,2298.213264,0,1396.447815,1,485.4755666,393.6239188,508.2784374,C,343
289.9,301.6,315,320,319.9,47,2022-03-04T03:26:42,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1108.337632,773.1317188,1712.013819,1,2298.213264,0,1396.447815,1,515.1614071,434.6264354,509.7284585,A,344
289.9,301.6,315,320,319.9,47,2022-03-04T03:26:43,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1107.32672,717.9719783,1709.927586,1,2296.023173,0,1395.032555,1,501.7664543,420.0705184,509.2401848,C,345
289.9,301.5,314.9,320,319.9,47,2022-03-04T03:26:44,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1107.32672,717.9719783,1709.927586,1,2296.023173,0,1395.032555,1,514.9412396,403.6878573,495.5139772,A,346
289.9,301.5,314.9,320,319.9,47,2022-03-04T03:26:45,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1114.793575,735.03129,1724.492469,1,2310.482976,0,1405.661226,1,524.2625703,408.1475133,503.6362821,A,347
289.9,301.5,314.9,320,319.9,47,2022-03-04T03:26:46,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1113.159167,737.1468765,1721.727581,1,2307.537603,0,1403.401489,1,536.152133,434.7950192,505.2666386,A,348
289.9,301.5,314.9,320,319.9,47,2022-03-04T03:26:47,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1113.159167,737.1468765,1721.727581,1,2307.537603,0,1403.401489,1,520.0296386,419.0010036,490.4548952,A,349
289.9,301.5,314.9,320,319.9,47,2022-03-04T03:26:48,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1120.996418,743.9735244,1736.23172,1,2322.509888,0,1414.438872,1,476.7347991,403.5959618,504.7566428,C,350
289.9,301.5,314.9,320,319.9,47,2022-03-04T03:26:49,1465.70007,0.234,3.128,0.875412941,1.41334462,95,41,1,1,1120.996418,743.9735244,1736.23172,1,2322.509888,0,1414.438872,1,527.3016295,410.8174726,495.724048,A,351
