Timestamp,RF_result,ANN_result,cnn_pred,cnn_r2,lstm_pred,lstm_r2,rfr_pred,rfr_r2
2022-03-04T03:29:22,1,1,2642.605141,-90.49830634,1017.222981,-11.62510749,2264.417564,-86.14139553
2022-03-04T03:29:23,1,1,2705.690309,-90.06923944,995.9496671,-11.58505624,2264.417564,-85.67648716
2022-03-04T03:29:24,1,1,2643.786327,-89.63027459,995.9496671,-11.54506115,2264.417564,-85.21511087
2022-03-04T03:29:25,1,1,2626.380627,-89.1910578,1002.243975,-11.50439376,2264.417564,-84.75723323
2022-03-04T03:29:26,1,1,2627.240815,-88.75528627,1002.243975,-11.46379542,2264.417564,-84.3028212
2022-03-04T03:29:27,1,1,2552.429661,-88.30842936,1002.243975,-11.42326741,2264.417564,-83.85184207
2022-03-04T03:29:28,1,1,2603.724783,-87.8745993,1021.509254,-11.38067408,2264.417564,-83.40426354
2022-03-04T03:29:29,1,1,2556.193504,-87.43507458,1021.509254,-11.33818264,2264.417564,-82.96005365
2022-03-04T03:29:30,1,1,2635.395138,-87.01387513,1002.243975,-11.29789831,2264.417564,-82.5191808
2022-03-04T03:29:31,1,1,2736.905261,-86.61664211,1002.243975,-11.25768897,2264.417564,-82.08161374
2022-03-04T03:29:32,1,1,2749.456174,-86.22495088,1002.243975,-11.21755576,2264.417564,-81.64732156
2022-03-04T03:29:33,1,1,2679.781881,-85.82150553,1002.243975,-11.17749979,2264.417564,-81.21627372
2022-03-04T03:29:34,1,1,2642.949006,-85.41368879,1002.243975,-11.13752213,2264.417564,-80.78844
2022-03-04T03:29:35,1,1,2674.755511,-85.01509546,1002.243975,-11.09762384,2264.417564,-80.36379051
2022-03-04T03:29:36,1,1,2628.485712,-84.6103909,1008.002849,-11.05719804,2264.417564,-79.9422957
2022-03-04T03:29:37,1,1,2695.972707,-84.22180672,1008.002849,-11.01686177,2264.417564,-79.52392634
2022-03-04T03:29:38,1,1,2733.32522,-83.84360314,1005.767811,-10.97684758,2264.417564,-79.10865354
2022-03-04T03:29:39,1,1,2696.056666,-83.46052139,987.5074217,-10.93883313,2264.417564,-78.69644869
2022-03-04T03:29:40,1,1,2735.750431,-83.08817481,982.654468,-10.90139628,2264.417564,-78.28728354
2022-03-04T03:29:41,1,1,2752.408355,-82.72187009,1007.372109,-10.8614613,2264.417564,-77.88113012
2022-03-04T03:29:42,1,1,2752.293326,-82.35809694,1007.372109,-10.82161929,2264.417564,-77.47796077
2022-03-04T03:29:43,1,1,2750.327184,-81.99645342,1002.530065,-10.78235592,2264.417564,-77.07774813
2022-03-04T03:29:44,1,1,2745.054348,-81.63625215,1002.530065,-10.74318057,2264.417564,-76.68046516
2022-03-04T03:29:45,1,1,2746.195213,-81.27878397,1002.530065,-10.70409402,2264.417564,-76.28608509
2022-03-04T03:29:46,1,1,2747.890801,-80.92413461,1009.579655,-10.66440813,2264.417564,-75.89458144
2022-03-04T03:29:47,1,1,2749.056104,-80.57217067,1009.579655,-10.62482165,2287.718513,-75.50844613
2022-03-04T03:29:48,1,1,2752.651854,-80.22335262,998.9512458,-10.58636154,2287.718513,-75.1251108
2022-03-04T03:29:49,1,1,2722.230062,-79.87095205,998.9512458,-10.54798851,2266.769823,-74.74230123
2022-03-04T03:29:50,1,1,2700.61489,-79.51685616,998.9512458,-10.50970327,2264.417564,-74.36201546
2022-03-04T03:29:51,1,1,2726.983783,-79.17025295,1007.349068,-10.47071202,2264.417564,-73.98447821
2022-03-04T03:29:52,1,1,2685.290361,-78.81817293,1007.349068,-10.43182039,2264.417564,-73.60966469
2022-03-04T03:29:53,1,1,2673.77471,-78.46642956,999.5850404,-10.3937522,2264.417564,-73.23755035
2022-03-04T03:29:54,1,1,2688.394401,-78.11980609,999.5850404,-10.35577521,2264.417564,-72.86811094
2022-03-04T03:29:55,1,1,2565.254969,-77.75426307,999.5850404,-10.31789004,2264.417564,-72.50132243
2022-03-04T03:29:56,1,1,2613.897789,-77.39940964,1007.349068,-10.27938998,2264.417564,-72.13716107
2022-03-04T03:29:57,1,1,2641.642318,-77.05180965,1007.349068,-10.24099214,2264.417564,-71.77560337
2022-03-04T03:29:58,1,1,2618.62812,-76.7026892,1014.135174,-10.20209568,2264.417564,-71.41662606
2022-03-04T03:29:59,1,1,2681.320199,-76.36688614,1015.767836,-10.16316765,2264.417564,-71.06020614
2022-03-04T03:30:00,1,1,2664.664545,-76.03045114,1015.767836,-10.12435273,2264.417564,-70.70632086
2022-03-04T03:30:01,1,1,2703.976218,-75.70329844,1015.767836,-10.08565119,2264.417564,-70.35494769
2022-03-04T03:30:02,1,1,2694.446433,-75.37666488,1001.604595,-10.04828605,2264.417564,-70.00606436
2022-03-04T03:30:03,1,1,2670.711165,-75.0480906,1001.604595,-10.01101898,2264.417564,-69.65964883
2022-03-04T03:30:04,1,1,2617.082122,-74.71271999,999.598219,-9.974023573,2264.417564,-69.31567927
2022-03-04T03:30:05,1,1,2686.579071,-74.39140947,999.598219,-9.937124848,2264.417564,-68.97413411
2022-03-04T03:30:06,1,1,2687.587278,-74.07244969,1002.033031,-9.900116235,2264.417564,-68.63499199
2022-03-04T03:30:07,1,1,2693.807926,-73.75672274,996.0166074,-9.863717152,2264.417564,-68.29823179
2022-03-04T03:30:08,1,1,2737.173371,-73.45076081,996.0166074,-9.827412063,2264.417564,-67.96383259
2022-03-04T03:30:09,1,1,2734.870345,-73.14641682,1003.908494,-9.790544077,2264.417564,-67.6317737
2022-03-04T03:30:10,1,1,2733.915202,-72.84391898,1004.949516,-9.753693947,2264.417564,-67.30203465
2022-03-04T03:30:11,1,1,2733.763169,-72.54339423,999.7380343,-9.717374367,2264.417564,-66.97459517
2022-03-04T03:30:12,1,1,2734.644127,-72.24500724,999.7380343,-9.681154236,2264.417564,-66.64943523
2022-03-04T03:30:13,1,1,2737.244239,-71.94903996,999.7380343,-9.645033872,2264.417564,-66.32653497
2022-03-04T03:30:14,1,1,2737.667001,-71.65508951,991.9728721,-9.609641766,2264.417564,-66.00587475
2022-03-04T03:30:15,1,1,2735.717441,-71.3627264,991.9728721,-9.574342036,2287.718513,-65.68968365
2022-03-04T03:30:16,1,1,2740.87839,-71.0731689,991.9728721,-9.539135052,2287.718513,-65.37567328
2022-03-04T03:30:17,1,1,2712.053739,-70.78058376,991.9728721,-9.504021171,2288.072178,-65.0638592
2022-03-04T03:30:18,1,1,2658.763325,-70.48118435,991.9728721,-9.469000735,2264.417564,-64.75193164
2022-03-04T03:30:19,1,1,2675.778206,-70.18650936,1004.024483,-9.433137523,2264.417564,-64.4421492
2022-03-04T03:30:20,1,1,2667.354375,-69.89242987,1004.024483,-9.397380232,2264.417564,-64.13449343
2022-03-04T03:30:21,1,1,2678.803,-69.60212596,1010.317307,-9.361255104,2264.417564,-63.82894607
2022-03-04T03:30:22,1,1,2565.816499,-69.29653485,1009.769392,-9.325282951,2264.417564,-63.52548903
2022-03-04T03:30:23,1,1,2585.07436,-68.99579993,1009.769392,-9.289422588,2264.417564,-63.22410444
2022-03-04T03:30:24,1,1,2488.095406,-68.68359477,1014.345246,-9.253339969,2264.417564,-62.92477458
2022-03-04T03:30:25,1,1,2599.365023,-68.38903734,1014.345246,-9.217373482,2264.417564,-62.62748192
2022-03-04T03:30:26,1,1,2553.634761,-68.0898897,1014.345246,-9.181523133,2264.417564,-62.33220912
2022-03-04T03:30:27,1,1,2624.43578,-67.80297106,989.966234,-9.147563326,2264.417564,-62.03893899
2022-03-04T03:30:28,1,1,2746.824644,-67.53712104,989.966234,-9.113697419,2264.417564,-61.74765455
2022-03-04T03:30:29,1,1,2709.080787,-67.26685878,997.7319199,-9.079359876,2264.417564,-61.45833896
2022-03-04T03:30:30,1,1,2684.167126,-66.9944258,1008.054167,-9.04438952,2264.417564,-61.17097557
2022-03-04T03:30:31,1,1,2615.356511,-66.71343948,1008.054167,-9.009529862,2264.417564,-60.8855479
2022-03-04T03:30:32,1,1,2640.552945,-66.43798357,1000.835524,-8.975285566,2264.417564,-60.60203961
2022-03-04T03:30:33,1,1,2639.241544,-66.16412691,997.7319199,-8.941363221,2264.417564,-60.32043455
2022-03-04T03:30:34,1,1,2647.353626,-65.89324221,997.7315708,-8.907542708,2264.417564,-60.04071673
2022-03-04T03:30:35,1,1,2718.118339,-65.6348307,990.2480466,-8.87434625,2264.417564,-59.7628703
2022-03-04T03:30:36,1,1,2688.787141,-65.37355151,990.2477848,-8.841245334,2264.417564,-59.48687961
2022-03-04T03:30:37,1,1,2724.450525,-65.11940118,982.8005672,-8.808759485,2264.417564,-59.21272912
2022-03-04T03:30:38,1,1,2737.145792,-64.86882456,1006.943237,-8.774716884,2264.417564,-58.94040347
2022-03-04T03:30:39,1,1,2737.555987,-64.61987769,1006.943237,-8.740784197,2264.417564,-58.66988745
2022-03-04T03:30:40,1,1,2737.965483,-64.37254684,1003.838935,-8.707165936,2264.417564,-58.401166
2022-03-04T03:30:41,1,1,2737.259774,-64.12664625,1003.838935,-8.673654986,2264.417564,-58.13422421
2022-03-04T03:30:42,1,1,2735.271813,-63.88196814,1003.838935,-8.640251323,2264.417564,-57.86904732
2022-03-04T03:30:43,1,1,2733.015916,-63.63846402,1006.943237,-8.60675471,2275.068034,-57.60653622
2022-03-04T03:30:44,1,1,2730.535895,-63.39609306,1019.94711,-8.572548021,2288.072178,-57.34688378
2022-03-04T03:30:45,1,1,2714.521192,-63.15282249,1016.955132,-8.538646468,2287.718513,-57.08890412
2022-03-04T03:30:46,1,1,2691.525148,-62.90768645,1016.955132,-8.504862153,2278.18881,-56.83179039
2022-03-04T03:30:47,1,1,2652.264792,-62.65848994,1016.955132,-8.471194909,2266.769823,-56.57538935
2022-03-04T03:30:48,1,1,2698.348869,-62.41741966,1013.234491,-8.437871752,2264.417564,-56.32046873
2022-03-04T03:30:49,1,1,2657.765068,-62.17208568,1013.234491,-8.404662528,2264.417564,-56.06721388
2022-03-04T03:30:50,1,1,2679.216336,-61.93129831,1019.525395,-8.371189368,2264.417564,-55.81561116
2022-03-04T03:30:51,1,1,2573.301071,-61.6777569,1012.309981,-8.338264999,2264.417564,-55.56564708
2022-03-04T03:30:52,1,1,2624.994518,-61.43259594,1012.309981,-8.305453401,2264.417564,-55.31730825
2022-03-04T03:30:53,1,1,2494.463026,-61.1725852,1012.309981,-8.272754417,2264.417564,-55.07058143
2022-03-04T03:30:54,1,1,2620.850852,-60.93003338,1009.207425,-8.240350974,2264.417564,-54.82545351
2022-03-04T03:30:55,1,1,2658.942764,-60.69410501,1009.207425,-8.208057584,2264.417564,-54.5819115
2022-03-04T03:30:56,1,1,2642.792434,-60.45746605,1001.443136,-8.176330744,2264.417564,-54.33994254
2022-03-04T03:30:57,1,1,2717.562568,-60.23257387,1002.539665,-8.144643664,1907.998338,-54.07728498
2022-03-04T03:30:58,1,1,2655.367087,-60.00049034,1002.539665,-8.113061485,1907.998338,-53.81635618
2022-03-04T03:30:59,1,1,2755.267151,-59.78373952,1010.304042,-8.081138,1907.998338,-53.55714206
2022-03-04T03:31:00,1,1,2721.280853,-59.5634452,1010.304042,-8.049324584,1907.998338,-53.29962869
2022-03-04T03:31:01,1,1,2691.784181,-59.34040481,1010.304042,-8.017621058,1907.998338,-53.04380225
2022-03-04T03:31:02,1,1,2656.447034,-59.11398855,997.7174321,-7.986738671,1907.998338,-52.78964907
2022-03-04T03:31:03,1,1,2643.942376,-58.88732633,1001.126151,-7.955764165,1907.998338,-52.53715561
2022-03-04T03:31:04,1,1,2673.788674,-58.66596693,970.8587492,-7.926640653,1907.998338,-52.28630845
2022-03-04T03:31:05,1,1,2671.929706,-58.4457066,981.0304457,-7.897004657,1907.998338,-52.03709431
2022-03-04T03:31:06,1,1,2710.997706,-58.23200035,981.4394187,-7.867434496,1907.998338,-51.78950004
2022-03-04T03:31:07,1,1,2703.492363,-58.01856075,994.2025863,-7.83723473,1907.998338,-51.54351261
2022-03-04T03:31:08,1,1,2694.895029,-57.80525235,989.6155611,-7.807387811,1907.998338,-51.29911911
2022-03-04T03:31:09,1,1,2687.251092,-57.5922137,992.6139979,-7.777470401,1907.998338,-51.05630676
2022-03-04T03:31:10,1,1,2680.059767,-57.37951341,992.6139979,-7.747649963,1907.998338,-50.8150629
2022-03-04T03:31:11,1,1,2677.108459,-57.1677066,992.6139979,-7.717926403,1907.998338,-50.575375
2022-03-04T03:31:12,1,1,2669.586184,-56.95620345,990.9820335,-7.688387754,1909.386863,-50.33728925
2022-03-04T03:31:13,1,1,2670.118565,-56.74603595,990.9820335,-7.658944736,1909.386863,-50.10073431
2022-03-04T03:31:14,1,1,2632.880033,-56.53247249,990.6813694,-7.629613296,1915.060567,-49.86593825
2022-03-04T03:31:15,1,1,2595.806452,-56.31573005,987.574362,-7.600542309,1915.060567,-49.63264701
2022-03-04T03:31:16,1,1,2621.191925,-56.1033388,987.574362,-7.571564511,1915.060567,-49.40084864
2022-03-04T03:31:17,1,1,2607.667889,-55.89061251,931.6681267,-7.54578435,1915.060567,-49.17053133
2022-03-04T03:31:18,1,1,2574.193724,-55.67526821,934.7792361,-7.519880783,1907.998338,-48.94138774
2022-03-04T03:31:19,1,1,2540.805613,-55.45747171,934.7792361,-7.494036334,1907.998338,-48.71370404
2022-03-04T03:31:20,1,1,2473.124867,-55.2337632,942.0097486,-7.467842014,1907.998338,-48.4874687
2022-03-04T03:31:21,1,1,2515.063183,-55.01585936,942.0097486,-7.441712057,1907.998338,-48.26267032
2022-03-04T03:31:22,1,1,2555.476972,-54.80370294,942.0097486,-7.415646656,1907.998338,-48.03929761
2022-03-04T03:31:23,1,1,2536.888863,-54.59079419,942.0097486,-7.389645996,1907.998338,-47.81733938
2022-03-04T03:31:25,1,1,2616.816281,-54.38655126,943.6590808,-7.363620117,1907.998338,-47.59539512
2022-03-04T03:31:26,1,1,2624.772664,-54.18447097,943.6590808,-7.33766037,1907.998338,-47.37486931
2022-03-04T03:31:27,1,1,2668.40203,-53.98878404,943.6590808,-7.311766908,1907.998338,-47.15575065
2022-03-04T03:31:28,1,1,2583.47268,-53.78439894,942.0097486,-7.286028223,1907.998338,-46.93802793
2022-03-04T03:31:30,1,1,2581.754575,-53.57948089,942.0097486,-7.260355095,1907.998338,-46.72033948
2022-03-04T03:31:31,1,1,2574.829439,-53.37505728,943.6590808,-7.234660502,1907.998338,-46.50405022
2022-03-04T03:31:32,1,1,2602.280723,-53.17494128,943.6590808,-7.209032751,1907.998338,-46.28914884
2022-03-04T03:31:33,1,1,2639.530251,-52.98028584,943.6590808,-7.183471965,1907.998338,-46.07562417
2022-03-04T03:31:34,1,1,2633.906044,-52.78615643,930.815096,-7.158650582,1907.998338,-45.86346513
2022-03-04T03:31:35,1,1,2654.651079,-52.59558568,930.815096,-7.133888709,1907.998338,-45.65266074
2022-03-04T03:31:36,1,1,2673.827075,-52.40839042,929.9443485,-7.109232083,1907.998338,-45.44320014
2022-03-04T03:31:37,1,1,2671.827419,-52.22207085,929.9443485,-7.084634809,1907.998338,-45.23507258
2022-03-04T03:31:38,1,1,2671.332741,-52.03679673,923.7399339,-7.060419465,1907.998338,-45.0282674
2022-03-04T03:31:39,1,1,2670.258729,-51.85249303,925.114261,-7.036188904,1907.998338,-44.82277406
2022-03-04T03:31:40,1,1,2675.295398,-51.66985903,925.2823536,-7.012006746,1911.501232,-44.61872162
2022-03-04T03:31:41,1,1,2663.823907,-51.48698135,925.2823536,-6.987881921,1911.501232,-44.41595922
2022-03-04T03:31:42,1,1,2611.237282,-51.29932242,925.2823536,-6.963814608,1911.501232,-44.21447662
2022-03-04T03:31:43,1,1,2553.757994,-51.10669922,931.481008,-6.939494221,1909.386863,-44.01417999
2022-03-04T03:31:44,1,1,2575.586467,-50.91750508,934.4831103,-6.915086959,1909.386863,-43.81514357
2022-03-04T03:31:45,1,1,2505.388521,-50.72234493,934.4831103,-6.890742854,1907.998338,-43.61730292
2022-03-04T03:31:46,1,1,2526.413884,-50.53044307,930.7776548,-6.866362263,1907.998338,-43.42070307
2022-03-04T03:31:47,1,1,2464.297824,-50.3337217,943.8647891,-6.841420036,1907.998338,-43.22533425
2022-03-04T03:31:48,1,1,2443.839401,-50.13631691,943.8647891,-6.816550446,1907.998338,-43.03118679
2022-03-04T03:31:49,1,1,2359.466345,-49.93277427,943.8647891,-6.791753476,1907.998338,-42.83825111
2022-03-04T03:31:50,1,1,2407.022061,-49.73453871,937.0721377,-6.767072853,1907.998338,-42.64651772
2022-03-04T03:31:51,1,1,2364.925601,-49.53394057,943.8647891,-6.742150887,1907.998338,-42.45597722
2022-03-04T03:31:52,1,1,2473.284406,-49.34407846,940.8643451,-6.717442969,1907.998338,-42.26662031
2022-03-04T03:31:53,1,1,2538.574153,-49.16156881,934.6719745,-6.693094323,1907.998338,-42.07843776
2022-03-04T03:31:54,1,1,2485.751361,-48.97511484,930.7776548,-6.668996697,1907.998338,-41.89142043
2022-03-04T03:31:55,1,1,2556.907941,-48.79658901,930.7776548,-6.644968664,1907.998338,-41.70555928
2022-03-04T03:31:56,1,1,2574.683514,-48.62088048,930.7776548,-6.621010203,1907.998338,-41.52084535
2022-03-04T03:31:57,1,1,2653.10927,-48.4542817,937.6734659,-6.596810844,1907.998338,-41.33726975
2022-03-04T03:31:58,1,1,2571.116391,-48.28023587,936.0033621,-6.572758811,1907.998338,-41.15482369
2022-03-04T03:31:59,1,1,2518.856351,-48.10217631,927.1338159,-6.549174971,1907.998338,-40.97349846
2022-03-04T03:32:00,1,1,2512.912715,-47.75111649,914.685189,-6.503393581,1907.998338,-40.61630105
2022-03-04T03:32:01,1,1,2601.456667,-47.58539996,908.7615397,-6.480832661,1907.998338,-40.43932092
2022-03-04T03:32:02,1,1,2607.065165,-47.42118444,916.5479098,-6.457978933,1907.998338,-40.26340904
2022-03-04T03:32:03,1,1,2629.753825,-47.26018138,911.2673063,-6.435423562,1907.998338,-40.08855735
2022-03-04T03:32:04,1,1,2649.034203,-47.10204864,917.4793139,-6.412652274,1907.998338,-39.91475793
2022-03-04T03:32:05,1,1,2654.266194,-46.79163754,930.3039235,-6.366746661,1907.998338,-39.57231133
2022-03-04T03:32:06,1,1,2653.437775,-46.63775282,928.2972854,-6.343703305,1907.998338,-39.40260845
2022-03-04T03:32:07,1,1,2650.875017,-46.4844469,928.2972854,-6.320727903,1907.998338,-39.23390931
2022-03-04T03:32:08,1,1,2647.691382,-46.3316549,930.3039235,-6.297736678,1907.998338,-39.06620658
2022-03-04T03:32:09,1,1,2646.346467,-46.17955972,930.3039235,-6.274814224,1907.998338,-38.89949297
2022-03-04T03:32:10,1,1,2660.238281,-45.8815878,938.9084141,-6.228599061,1907.097333,-38.57087379
2022-03-04T03:32:11,1,1,2668.278623,-45.73527426,946.3846944,-6.205243286,1909.386863,-38.40807771
2022-03-04T03:32:12,1,1,2667.745719,-45.58968086,946.3846944,-6.181963101,1909.386863,-38.24622559
2022-03-04T03:32:13,1,1,2629.5983,-45.44109816,946.3846944,-6.158758358,1907.998338,-38.08526044
2022-03-04T03:32:14,1,1,2588.023398,-45.28936019,931.940688,-6.136193206,1907.998338,-37.92522622
2022-03-04T03:32:15,1,1,2590.454894,-44.98966074,928.8281822,-6.091514051,1907.998338,-37.60977257
2022-03-04T03:32:16,1,1,2591.258701,-44.84176131,931.940688,-6.069380812,1907.998338,-37.45339231
2022-03-04T03:32:17,1,1,2528.233404,-44.68899008,931.940688,-6.047312899,1907.998338,-37.29790146
2022-03-04T03:32:18,1,1,2477.701768,-44.53274653,931.940688,-6.025310255,1907.998338,-37.14329388
2022-03-04T03:32:19,1,1,2454.248225,-44.37543462,939.710214,-6.003078363,1907.998338,-36.98956346
2022-03-04T03:32:20,1,1,2495.240476,-44.22235438,939.710214,-5.980914841,1907.998338,-36.83670415
2022-03-04T03:32:21,1,1,2600.124669,-44.07928506,939.710214,-5.958819592,1907.998338,-36.68470993
2022-03-04T03:32:22,1,1,2686.632484,-43.94514557,931.940688,-5.937299193,1907.998338,-36.53357485
2022-03-04T03:32:23,1,1,2619.774745,-43.80533766,931.940688,-5.915840598,1907.998338,-36.38329301
2022-03-04T03:32:24,1,1,2619.960991,-43.66627326,928.8281822,-5.894559485,1907.998338,-36.23385853
2022-03-04T03:32:25,1,1,2585.747952,-43.52483417,936.5984064,-5.873053206,1907.998338,-36.08526561
2022-03-04T03:32:26,1,1,2586.125855,-43.38416963,936.5984064,-5.851610473,1907.998338,-35.93750847
2022-03-04T03:32:27,1,1,2607.026764,-43.24610917,936.5984064,-5.830231229,1907.998338,-35.79058139
2022-03-04T03:32:28,1,1,2631.276084,-43.11096574,928.3622184,-5.809422441,1907.998338,-35.64447869
2022-03-04T03:32:29,1,1,2635.734116,-42.97692446,928.3622184,-5.788670849,1907.998338,-35.49919475
2022-03-04T03:32:30,1,1,2613.265914,-42.8415359,912.8053623,-5.768545317,1907.998338,-35.35472397
2022-03-04T03:32:31,1,1,2633.840238,-42.70869957,918.7314553,-5.748253483,1907.998338,-35.21106081
2022-03-04T03:32:32,1,1,2653.300229,-42.5783183,924.7484022,-5.727798404,1907.998338,-35.06819978
2022-03-04T03:32:33,1,1,2652.976437,-42.44856784,924.7484022,-5.707399149,1907.998338,-34.92613542
2022-03-04T03:32:34,1,1,2650.793153,-42.31927459,924.7484022,-5.687258094,1907.998338,-34.78486231
2022-03-04T03:32:35,1,1,2650.622617,-42.19061955,924.7484022,-5.667170053,1907.998338,-34.6443751
2022-03-04T03:32:36,1,1,2653.5933,-42.06288329,924.7484022,-5.647135053,1907.998338,-34.50466845
2022-03-04T03:32:37,1,1,2655.264974,-41.93594154,912.071899,-5.627599405,1907.998338,-34.36573709
2022-03-04T03:32:38,1,1,2656.08676,-41.80971189,910.0062627,-5.608185483,1907.998338,-34.22757576
2022-03-04T03:32:39,1,1,2657.374248,-41.68423135,922.9398795,-5.588367828,1911.501232,-34.09029856
2022-03-04T03:32:40,1,1,2649.543542,-41.55867851,924.7488385,-5.568540871,1909.386863,-33.95370834
2022-03-04T03:32:41,1,1,2615.620083,-41.43078074,924.7488385,-5.54876708,1909.386863,-33.81787239
2022-03-04T03:32:42,1,1,2584.877292,-41.3009147,930.9483657,-5.52883909,1907.097333,-33.68270841
2022-03-04T03:32:43,1,1,2618.06432,-41.17453088,932.3147508,-5.508921421,1907.097333,-33.54828906
2022-03-04T03:32:44,1,1,2593.949055,-41.04673723,932.3147508,-5.489059592,1907.998338,-33.41463958
2022-03-04T03:32:45,1,1,2616.287391,-40.92148294,932.3147508,-5.46925358,1907.998338,-33.28172459
2022-03-04T03:32:46,1,1,2483.136064,-40.78614399,933.9489843,-5.449450662,1907.998338,-33.14953916
2022-03-04T03:32:47,1,1,2520.950613,-40.65442297,940.4421062,-5.42949782,1907.998338,-33.01807843
2022-03-04T03:32:48,1,1,2456.133725,-40.5184732,937.440964,-5.409697814,1907.998338,-32.88733754
2022-03-04T03:32:49,1,1,2503.084099,-40.38675451,937.440964,-5.389955228,1907.998338,-32.7573117
2022-03-04T03:32:50,1,1,2552.258601,-40.25955024,943.6328109,-5.370078466,1907.998338,-32.62799612
2022-03-04T03:32:51,1,1,2564.82278,-40.13399763,943.6328109,-5.350261049,1907.998338,-32.49938609
2022-03-04T03:32:52,1,1,2635.212907,-40.0148727,930.9483657,-5.330893084,1907.998338,-32.3714769
2022-03-04T03:32:53,1,1,2590.667497,-39.89264797,930.9483657,-5.311580207,1907.998338,-32.24426391
2022-03-04T03:32:54,1,1,2622.542077,-39.77365558,930.9483657,-5.292322382,1907.998338,-32.11774248
2022-03-04T03:32:55,1,1,2609.316,-39.65416296,930.9483657,-5.27311957,1721.879948,-31.98687004
2022-03-04T03:32:56,1,1,2661.815698,-39.53964889,929.2457082,-5.254023594,1721.879948,-31.85670962
2022-03-04T03:32:57,1,1,2643.146947,-39.42411878,929.2457082,-5.234982003,1721.879948,-31.7272565
2022-03-04T03:32:58,1,1,2577.524157,-39.30382138,922.9398795,-5.216186074,1721.879948,-31.59850601
2022-03-04T03:32:59,1,1,2633.529886,-39.18864635,906.7974048,-5.197940939,1721.879948,-31.47045352
2022-03-04T03:33:00,1,1,2599.158529,-39.07124817,912.8435016,-5.179555378,1721.879948,-31.34309445
2022-03-04T03:33:01,1,1,2629.730261,-38.95690073,912.8435016,-5.161218877,1721.879948,-31.21642421
2022-03-04T03:33:02,1,1,2645.779874,-38.84442924,928.6372234,-5.14245878,1721.879948,-31.0904383
2022-03-04T03:33:03,1,1,2614.864626,-38.72999407,928.6372234,-5.123752658,1721.879948,-30.96513221
2022-03-04T03:33:04,1,1,2609.517781,-38.61569467,924.7112228,-5.105214995,1721.879948,-30.8405015
2022-03-04T03:33:05,1,1,2604.002843,-38.50152063,923.0757674,-5.086777713,1721.879948,-30.71654173
2022-03-04T03:33:06,1,1,2595.756181,-38.38726111,923.0757674,-5.068392574,1721.879948,-30.59324852
2022-03-04T03:33:07,1,1,2588.636771,-38.27301113,924.3633427,-5.050022442,1722.488752,-30.47063036
2022-03-04T03:33:08,1,1,2595.077876,-38.15982351,924.3633427,-5.031704757,1722.488752,-30.34867001
2022-03-04T03:33:09,1,1,2605.458598,-38.04799895,924.3633427,-5.013439473,1722.868693,-30.2273712
2022-03-04T03:33:10,1,1,2613.256139,-37.93732963,930.2649986,-4.995061014,1723.207886,-30.10672875
2022-03-04T03:33:11,1,1,2604.281775,-37.82650145,930.2649986,-4.976736579,1722.436022,-29.98671506
2022-03-04T03:33:12,1,1,2562.899578,-37.71307169,930.2646495,-4.958466109,1722.056081,-29.86733427
2022-03-04T03:33:13,1,1,2448.270727,-37.59207716,936.7572478,-4.940073323,1721.879948,-29.74858654
2022-03-04T03:33:14,1,1,2519.531688,-37.47663866,938.3897358,-4.921692571,1721.879948,-29.63047146
2022-03-04T03:33:15,1,1,2499.760124,-37.36037889,883.1001019,-4.904926344,1721.879948,-29.51298492
2022-03-04T03:33:16,1,1,2464.265881,-37.24226078,881.462901,-4.888248723,1721.879948,-29.39612286
2022-03-04T03:33:17,1,1,2376.095293,-37.11902518,881.462901,-4.871610564,1721.879948,-29.27988124
2022-03-04T03:33:18,1,1,2346.388287,-36.99460965,887.9831655,-4.854821288,1721.879948,-29.16425607
2022-03-04T03:33:19,1,1,2287.230865,-36.86739401,889.6194937,-4.83802636,1721.879948,-29.04924336
2022-03-04T03:33:20,1,1,2459.632076,-36.75142741,889.6194937,-4.821273433,1721.879948,-28.93483918
2022-03-04T03:33:21,1,1,2515.555243,-36.63984783,883.1001019,-4.804749032,1721.879948,-28.82103961
2022-03-04T03:33:22,1,1,2585.805205,-36.53384663,883.1001019,-4.788264785,1721.879948,-28.70784077
2022-03-04T03:33:23,1,1,2624.586592,-36.43124857,881.462901,-4.771867388,1721.879948,-28.59523881
2022-03-04T03:33:24,1,1,2540.427535,-36.32299795,881.462901,-4.755509742,1721.879948,-28.48322989
2022-03-04T03:33:25,1,1,2541.73981,-36.21536911,881.462901,-4.739191879,1721.879948,-28.37181022
2022-03-04T03:33:26,1,1,2547.215125,-36.10865061,881.462901,-4.722913834,1721.879948,-28.26097603
2022-03-04T03:33:27,1,1,2560.725371,-36.00340553,883.6786511,-4.706614045,1721.879948,-28.15072359
2022-03-04T03:33:28,1,1,2560.213238,-35.89863364,858.3435363,-4.691071669,1721.879948,-28.04104917
2022-03-04T03:33:29,1,1,2515.15779,-35.79124958,860.7004982,-4.675494764,1721.879948,-27.93194911
2022-03-04T03:33:30,1,1,2531.617947,-35.68551342,847.945709,-4.660320774,1721.879948,-27.82341973
2022-03-04T03:33:31,1,1,2520.862465,-35.57955892,848.0121256,-4.645175343,1721.879948,-27.71545741
2022-03-04T03:33:32,1,1,2565.145176,-35.47717054,847.3352169,-4.630080121,1721.879948,-27.60805855
