Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,sec
290.1,301.5,314.9,319.9,320,48,2022-03-04T03:27:53,0,0.234,3.118,0,0,95,41,1,1,2907.570038,4131.354292,1,5080.033983,0,3682.900706,1,405
290.2,301.4,315,319.9,320,48,2022-03-04T03:27:54,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2873.736472,4109.089267,1,5053.358753,0,3652.495322,1,406
290.2,301.4,315,319.9,320,48,2022-03-04T03:27:55,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2841.595353,4129.268757,1,5090.298977,0,3648.430379,1,407
290.2,301.4,315,319.9,320,48,2022-03-04T03:27:56,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2870.292756,4176.033059,1,5150.755756,0,3688.292935,1,408
290.2,301.5,315,320,320,48,2022-03-04T03:27:57,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2860.253457,4152.241761,1,5147.439288,0,3665.064389,1,409
290.2,301.5,315,320,320,48,2022-03-04T03:27:58,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2824.682061,4111.856948,1,5097.035248,0,3628.128703,1,410
290.2,301.4,315,319.9,320,48,2022-03-04T03:27:59,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2795.440234,4122.684694,1,5110.847817,0,3605.057602,1,411
290.2,301.4,315,319.9,320,48,2022-03-04T03:28:00,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2723.042771,4106.690239,1,5100.887938,0,3577.462139,1,412
290.2,301.4,315,319.9,320,48,2022-03-04T03:28:01,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2753.632132,4118.700044,1,5151.444884,0,3591.39026,1,413
290.1,301.4,314.9,320.1,320,48,2022-03-04T03:28:02,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2788.132657,4155.556833,1,5164.811299,0,3620.133919,1,414
290.1,301.4,314.9,320.1,320,48,2022-03-04T03:28:03,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2763.962059,4100.251751,1,5094.831717,0,3576.05456,1,415
290.1,301.5,315,320.1,320,48,2022-03-04T03:28:04,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2824.126466,4146.500779,1,5122.910337,0,3625.752017,1,416
290.1,301.5,315,320.1,320,48,2022-03-04T03:28:05,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2846.651746,4188.587813,1,5184.539051,0,3676.422072,1,417
290.1,301.5,315,320.1,320,48,2022-03-04T03:28:06,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2888.515355,4254.233993,1,5233.936979,0,3735.603931,1,418
290,301.5,314.9,320,320,48,2022-03-04T03:28:07,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2810.40798,4188.337507,1,5161.516824,0,3662.065603,1,419
290,301.5,314.9,320,320,48,2022-03-04T03:28:08,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2774.365996,4126.223192,1,5122.935123,0,3592.99997,1,420
290,301.4,314.9,319.9,320,48,2022-03-04T03:28:09,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2748.954515,4013.853205,1,5006.709305,0,3509.45987,1,421
290,301.4,314.9,319.9,320,48,2022-03-04T03:28:10,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2777.337552,4001.885292,1,4989.336246,0,3525.889307,1,422
290,301.4,314.9,319.9,320,48,2022-03-04T03:28:11,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2823.34919,4088.005604,1,5068.176386,0,3601.39273,1,423
290,301.5,315,319.9,319.9,48,2022-03-04T03:28:12,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2827.600903,4074.124611,1,5049.521773,0,3595.501983,1,424
290,301.5,315,319.9,319.9,48,2022-03-04T03:28:13,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2841.227749,4079.189732,1,5060.457741,0,3612.702586,1,425
290.1,301.5,315,319.9,319.9,48,2022-03-04T03:28:14,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2854.942917,4093.019755,1,5059.366449,0,3626.141615,1,426
290.1,301.4,315,319.9,319.9,48,2022-03-04T03:28:15,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2850.711802,4086.716719,1,5053.961303,0,3620.873666,1,427
290.1,301.4,315,319.9,319.9,48,2022-03-04T03:28:16,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2850.234405,4087.980817,1,5054.302376,0,3621.496813,1,428
290.1,301.4,315.1,319.9,319.9,48,2022-03-04T03:28:17,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2849.217645,4085.682679,1,5051.805249,0,3619.990089,1,429
290.1,301.4,315.1,320,319.9,48,2022-03-04T03:28:18,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2846.283269,4081.501834,1,5048.441652,0,3616.325566,1,430
290.1,301.4,315.1,320,319.9,48,2022-03-04T03:28:19,1468.4978,0.234,3.118,0.8822079,1.41334462,95,41,1,1,2848.522758,4083.722472,1,5051.705755,0,3619.233585,1,431
290.1,301.4,314.9,319.9,319.9,48,2022-03-04T03:28:20,0,0.234,3.106,0,1.41334462,95,41,1,1,2852.670613,4087.144369,1,5054.918541,0,3623.236389,1,432
290.1,301.4,314.9,319.9,319.9,48,2022-03-04T03:28:21,0,0.234,3.106,0,0,95,41,1,1,2844.875515,4092.758627,1,5053.607314,0,3623.637856,1,433
290.2,301.4,315,319.9,319.9,48,2022-03-04T03:28:22,0,0.234,3.106,0,0,95,41,1,1,2815.998499,4077.80275,1,5034.612676,0,3601.134045,1,434
290.2,301.4,315,319.9,319.9,48,2022-03-04T03:28:23,1475.18127,0.234,3.106,0.8912678,0,95,41,1,1,2777.026676,4083.011002,1,5046.88745,0,3592.569527,1,435
290.2,301.4,315,319.9,319.9,48,2022-03-04T03:28:24,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2822.368912,4144.582464,1,5120.092037,0,3647.526903,1,436
290.2,301.4,315,319.9,320,48,2022-03-04T03:28:25,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2783.953557,4133.794515,1,5127.097815,0,3615.947838,1,437
290.2,301.4,315,319.9,320,48,2022-03-04T03:28:26,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2817.756228,4148.715133,1,5152.138549,0,3640.4143,1,438
290.2,301.4,315,319.9,320,48,2022-03-04T03:28:27,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2722.091643,4109.007578,1,5126.906507,0,3560.202189,1,439
290.2,301.5,314.9,320,320,48,2022-03-04T03:28:28,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2759.474353,4157.978902,1,5164.427986,0,3618.779055,1,440
290.2,301.5,314.9,320,320,48,2022-03-04T03:28:29,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2638.33318,4102.148422,1,5136.658321,0,3540.830173,1,441
290.1,301.5,315,320,320,48,2022-03-04T03:28:30,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2732.954474,4141.405636,1,5172.706589,0,3596.696261,1,442
290.1,301.5,315,320,320,48,2022-03-04T03:28:31,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2770.790319,4164.616727,1,5186.40954,0,3616.325915,1,443
290.1,301.5,315,320,320,48,2022-03-04T03:28:32,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2748.507141,4125.99453,1,5103.332001,0,3586.566719,1,444
290.1,301.5,314.9,320.1,320,48,2022-03-04T03:28:33,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2842.146934,4244.621122,1,5233.779185,0,3706.048261,1,445
290.1,301.5,314.9,320.1,320,48,2022-03-04T03:28:34,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2772.842515,4166.890428,1,5162.075737,0,3633.785552,1,446
290,301.4,315,320,319.9,48,2022-03-04T03:28:35,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2861.843965,4279.039084,1,5266.556019,0,3737.055497,1,447
290,301.4,315,320,319.9,48,2022-03-04T03:28:36,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2828.596542,4239.979462,1,5229.947092,0,3705.751524,1,448
290,301.4,315,320,319.9,48,2022-03-04T03:28:37,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2785.582642,4094.486332,1,5085.031378,0,3578.330705,1,449
290,301.5,315,320,319.9,48,2022-03-04T03:28:38,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2765.826613,4027.0531,1,5022.828041,0,3519.920012,1,450
290,301.5,315,320,319.9,48,2022-03-04T03:28:39,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2758.425477,3996.206799,1,4983.979277,0,3525.519957,1,451
290,301.4,314.9,320,320,48,2022-03-04T03:28:40,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2794.848506,4043.638934,1,5009.331759,0,3571.355299,1,452
290,301.4,314.9,320,320,48,2022-03-04T03:28:41,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2809.975967,4047.434719,1,5028.429033,0,3575.679625,1,453
290,301.4,314.9,320,320,48,2022-03-04T03:28:42,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2850.987592,4082.704141,1,5067.43629,0,3622.822354,1,454
290.1,301.4,315,319.9,319.9,48,2022-03-04T03:28:43,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2848.852834,4081.195323,1,5050.143175,0,3619.794941,1,455
290.1,301.4,315,319.9,319.9,48,2022-03-04T03:28:44,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2848.699054,4079.222897,1,5048.405345,0,3617.519495,1,456
290.1,301.4,315,319.9,319.9,48,2022-03-04T03:28:45,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2849.428852,4079.701515,1,5050.240225,0,3619.019237,1,457
290.2,301.5,315,319.9,319.9,48,2022-03-04T03:28:46,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2849.986717,4078.675505,1,5049.571346,0,3619.380208,1,458
290.2,301.5,315,319.9,319.9,48,2022-03-04T03:28:47,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2849.344369,4078.419962,1,5049.514442,0,3619.451425,1,459
290.1,301.4,315,319.9,319.9,48,2022-03-04T03:28:48,1475.18127,0.234,3.106,0.8912678,1.41334462,95,41,1,1,2848.177321,4077.293759,1,5047.354548,0,3618.433095,1,460
290.1,301.4,314.9,320,320,48,2022-03-04T03:28:49,0,0.234,3.106,0,0,95,41,1,1,2845.549282,4074.079926,1,5045.175454,0,3615.991126,1,461
290.1,301.4,314.9,320,320,48,2022-03-04T03:28:50,0,0.234,3.076,0,0,95,41,1,1,2856.554896,4099.930228,1,5064.457053,0,3635.782066,1,462
290.1,301.4,314.9,320,320,48,2022-03-04T03:28:51,0,0.234,3.076,0,0,95,41,1,1,2824.486913,4081.751791,1,5040.770485,0,3609.955503,1,463
290.1,301.4,314.9,320,319.9,48,2022-03-04T03:28:52,0,0.234,3.076,0,1.41334462,95,41,1,1,2785.145741,4085.920767,1,5051.044556,0,3599.004523,1,464
290.1,301.4,314.9,320,319.9,48,2022-03-04T03:28:53,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2786.279798,4092.039128,1,5060.911923,0,3609.848677,1,465
290.1,301.4,314.9,320,319.9,48,2022-03-04T03:28:54,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2707.958948,4060.162628,1,5046.349135,0,3547.989556,1,466
290.1,301.4,315,320,320,48,2022-03-04T03:28:55,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2771.365814,4145.999818,1,5138.300148,0,3624.828992,1,467
290.1,301.4,315,320,320,48,2022-03-04T03:28:56,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2736.210897,4145.703081,1,5173.10666,0,3595.82211,1,468
290.2,301.4,315,320,320,49,2022-03-04T03:28:57,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2610.700015,4045.082819,1,5069.810881,0,3485.638549,1,469
290.2,301.4,315.1,320,319.9,49,2022-03-04T03:28:58,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2633.134005,4104.366616,1,5133.800921,0,3534.084824,1,470
290.2,301.4,315.1,320,319.9,49,2022-03-04T03:28:59,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2617.025044,4119.734084,1,5141.304868,0,3549.705741,1,471
290,301.4,315,319.9,319.9,49,2022-03-04T03:29:00,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2612.961846,4069.527637,1,5098.743055,0,3521.482593,1,472
290,301.4,315,319.9,319.9,49,2022-03-04T03:29:01,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2653.600107,4097.355951,1,5095.756837,0,3538.127076,1,473
290,301.4,315,319.9,319.9,49,2022-03-04T03:29:02,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2754.498952,4242.628448,1,5235.823526,0,3679.982214,1,474
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:03,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2811.699658,4299.129204,1,5294.553647,0,3739.492927,1,475
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:04,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2755.697768,4254.304861,1,5259.387908,0,3697.909298,1,476
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:05,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2744.170422,4252.599847,1,5258.303946,0,3703.558466,1,477
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:06,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2674.127652,4103.144759,1,5091.084456,0,3585.296686,1,478
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:07,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2721.338106,4100.129217,1,5098.582119,0,3572.999918,1,479
289.9,301.4,315,320,319.9,49,2022-03-04T03:29:08,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2650.76889,4001.139261,1,4998.649239,0,3497.732488,1,480
289.9,301.4,315,320,319.9,49,2022-03-04T03:29:09,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2681.072686,3980.927305,1,4967.38646,0,3524.926135,1,481
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:10,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2742.989759,4074.043271,1,5052.267111,0,3605.321872,1,482
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:11,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2708.414701,4033.077203,1,5023.707778,0,3566.369774,1,483
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:12,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2735.582164,4060.760988,1,5056.309363,0,3605.314541,1,484
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:13,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2744.619018,4078.360964,1,5059.255085,0,3622.035129,1,485
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:14,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2736.570472,4076.78407,1,5056.968816,0,3621.67311,1,486
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:15,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2727.868582,4073.142239,1,5053.374114,0,3619.426988,1,487
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:16,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2722.005938,4068.883893,1,5049.936157,0,3615.902105,1,488
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:17,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2721.286963,4068.019167,1,5048.389287,0,3615.643072,1,489
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:18,1471.60632,0.234,3.076,0.885605335,0,95,41,1,1,2719.545468,4065.17643,1,5045.082593,0,3612.37827,1,490
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:19,0,0.234,3.108,0,0,95,41,1,1,2730.292397,4073.103139,1,5053.522482,0,3620.757416,1,491
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:20,0,0.234,3.108,0,1.41334462,95,41,1,1,2728.178235,4084.828776,1,5058.993957,0,3626.157325,1,492
290.1,301.4,315,319.9,320,49,2022-03-04T03:29:21,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2688.947728,4059.274512,1,5027.214158,0,3591.614035,1,493
290.1,301.4,315,319.9,320,49,2022-03-04T03:29:22,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2642.605141,4064.699557,1,5050.37428,0,3571.681011,1,494
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:23,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2705.690309,4146.646355,1,5149.348177,0,3649.466164,1,495
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:24,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2643.786327,4073.708133,1,5093.868894,0,3577.775633,1,496
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:25,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2626.380627,4052.40628,1,5059.848908,0,3558.827775,1,497
290,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:26,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2627.240815,4089.917984,1,5095.70133,0,3567.845079,1,498
290,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:27,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2552.429661,4074.220615,1,5085.2754,0,3539.313674,1,499
290,301.5,314.9,319.9,320,49,2022-03-04T03:29:28,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2603.724783,4096.171098,1,5142.742121,0,3564.458441,1,500
290,301.5,314.9,319.9,320,49,2022-03-04T03:29:29,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2556.193504,4047.901469,1,5070.008124,0,3512.623432,1,501
290,301.5,314.9,319.9,320,49,2022-03-04T03:29:30,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2635.395138,4096.781329,1,5100.667654,0,3574.188261,1,502
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:31,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2736.905261,4177.991172,1,5163.554183,0,3661.920377,1,503
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:32,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2749.456174,4213.66276,1,5216.954565,0,3706.93114,1,504
289.9,301.6,315,320,319.9,49,2022-03-04T03:29:33,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2679.781881,4167.788318,1,5152.400027,0,3655.689605,1,505
289.9,301.6,315,320,319.9,49,2022-03-04T03:29:34,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2642.949006,4144.691733,1,5118.710291,0,3630.597553,1,506
289.9,301.6,315,320,319.9,49,2022-03-04T03:29:35,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2674.755511,4136.800283,1,5130.12383,0,3615.225546,1,507
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:36,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2628.485712,3997.089678,1,4987.649037,0,3505.858185,1,508
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:37,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2695.972707,4022.083633,1,5007.858549,0,3564.358597,1,509
289.9,301.5,315.1,320,319.9,49,2022-03-04T03:29:38,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2733.32522,4102.139346,1,5080.84355,0,3632.090312,1,510
289.9,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:39,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2696.056666,4047.385147,1,5021.990895,0,3587.002049,1,511
289.9,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:40,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2735.750431,4080.342467,1,5059.693208,0,3633.212326,1,512
289.9,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:41,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2752.408355,4095.794767,1,5062.128543,0,3649.135914,1,513
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:42,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2752.293326,4097.562968,1,5063.66913,0,3650.317624,1,514
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:43,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2750.327184,4093.973153,1,5058.884339,0,3647.638267,1,515
290,301.4,314.9,320.1,319.9,49,2022-03-04T03:29:44,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2745.054348,4087.186261,1,5052.033562,0,3640.558828,1,516
290,301.4,314.9,320.1,319.9,49,2022-03-04T03:29:45,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2746.195213,4087.641839,1,5051.632793,0,3642.869883,1,517
290,301.4,314.9,320.1,319.9,49,2022-03-04T03:29:46,1495.54248,0.234,3.096,0.9275074,1.41334462,95,41,1,1,2747.890801,4090.068447,1,5053.507121,0,3644.129094,1,518
290,301.4,314.9,320,320,49,2022-03-04T03:29:47,0,0.234,3.096,0,0,95,41,1,1,2749.056104,4089.850258,1,5053.766853,0,3644.991725,1,519
290,301.4,314.9,320,320,49,2022-03-04T03:29:48,0,0.234,3.096,0,0,95,41,1,1,2752.651854,4109.715556,1,5067.516932,0,3657.380306,1,520
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:49,1488.859,0.234,3.096,0.9082551,0,95,41,1,1,2722.230062,4087.766818,1,5042.510759,0,3627.989412,1,521
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:50,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2700.61489,4120.816999,1,5092.306313,0,3635.892033,1,522
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:51,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2726.983783,4166.800709,1,5155.288147,0,3678.658769,1,523
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:52,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2685.290361,4113.234504,1,5119.821133,0,3624.635589,1,524
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:53,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2673.77471,4096.040534,1,5091.692592,0,3611.32503,1,525
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:54,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2688.394401,4153.800152,1,5148.174147,0,3636.899192,1,526
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:55,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2565.254969,4085.23932,1,5087.705149,0,3557.715187,1,527
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:56,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2613.897789,4110.104805,1,5147.954911,0,3584.512603,1,528
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:57,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2641.642318,4134.27837,1,5149.632346,0,3603.721589,1,529
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:58,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2618.62812,4076.776041,1,5077.993133,0,3557.804208,1,530
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:59,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2681.320199,4114.216179,1,5098.71024,0,3603.174895,1,531
290,301.4,314.9,320,319.9,49,2022-03-04T03:30:00,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2664.664545,4126.382033,1,5128.820284,0,3622.69144,1,532
289.9,301.4,314.9,320,319.9,49,2022-03-04T03:30:01,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2703.976218,4188.837072,1,5173.506731,0,3680.327825,1,533
289.9,301.5,315,320,319.9,49,2022-03-04T03:30:02,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2694.446433,4191.673525,1,5168.743584,0,3681.148215,1,534
289.9,301.5,315,320,319.9,49,2022-03-04T03:30:03,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2670.711165,4128.419392,1,5125.908773,0,3610.536408,1,535
290,301.4,315,320,320,49,2022-03-04T03:30:04,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2617.082122,3981.291418,1,4977.788652,0,3492.178625,1,536
290,301.4,315,320,320,49,2022-03-04T03:30:05,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2686.579071,4009.10507,1,5000.580471,0,3551.634878,1,537
290,301.4,315,320,320,49,2022-03-04T03:30:06,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2687.587278,4051.999227,1,5035.833486,0,3584.534247,1,538
290.1,301.5,314.9,320,319.9,49,2022-03-04T03:30:07,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2693.807926,4040.00548,1,5020.964535,0,3581.502296,1,539
290.1,301.5,314.9,320,319.9,49,2022-03-04T03:30:08,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2737.173371,4076.324652,1,5061.257185,0,3629.991162,1,540
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:09,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2734.870345,4074.370728,1,5044.53171,0,3626.980158,1,541
290.1,301.4,315,320,320,49,2022-03-04T03:30:10,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2733.915202,4072.033491,1,5041.6202,0,3625.353692,1,542
290.1,301.4,315,320,320,49,2022-03-04T03:30:11,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2733.763169,4071.73047,1,5041.516167,0,3624.4174,1,543
290.1,301.4,314.9,320,320,49,2022-03-04T03:30:12,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2734.644127,4072.723665,1,5043.189762,0,3625.127823,1,544
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:13,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2737.244239,4077.494144,1,5048.732803,0,3628.313727,1,545
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:14,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2737.667001,4079.165993,1,5049.879254,0,3629.123295,1,546
