Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,sec,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_pred_err2,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c
290,301.2,315.1,319.9,320,53,2022-03-04T03:38:53,1072,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.2,315.1,319.9,320,53,2022-03-04T03:38:54,1073,0,0.234,3.118,0,0,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.2,315,320,319.9,53,2022-03-04T03:38:55,1074,0,0.234,3.118,0,0,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.2,315,320,319.9,53,2022-03-04T03:38:56,1075,1492.74475,0.234,3.118,2.59452915,0,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.1,315,320,319.9,53,2022-03-04T03:38:57,1076,1492.74475,0.234,3.118,2.59452915,1.41334462,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.1,314.9,319.9,320,53,2022-03-04T03:38:58,1077,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.1,314.9,319.9,320,53,2022-03-04T03:38:59,1078,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,782.5588245,142.721923,1787.27898,1,2374.715468,0,1451.527813,1
290.1,301.1,314.9,320,319.9,53,2022-03-04T03:39:00,1079,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.2873926,162.970272,1777.528039,1,2364.635847,0,1444.581557,1
290.1,301.1,314.9,320,319.9,53,2022-03-04T03:39:01,1080,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.2873926,162.970272,1777.528039,1,2364.635847,0,1444.581557,1
290.1,301.1,314.9,320,319.9,53,2022-03-04T03:39:02,1081,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.2873926,162.970272,1777.528039,1,2364.635847,0,1444.581557,1
290.1,301.1,314.9,320,320.1,53,2022-03-04T03:39:03,1082,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,789.0104905,120.1071294,1802.473468,1,2390.659827,0,1462.988743,1
289.9,301.1,314.9,320,320.1,53,2022-03-04T03:39:04,1083,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,777.1273216,177.2397751,1762.863662,1,2352.760969,0,1433.277286,1
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:05,1084,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,768.4237734,215.3769519,1742.379406,1,2331.383536,0,1417.782396,1
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:06,1085,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,778.5047907,243.6414454,1753.045867,1,2339.228555,0,1428.514925,1
289.9,301.2,314.9,320,320,53,2022-03-04T03:39:07,1086,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.8201222,159.7669714,1775.895987,1,2362.555897,0,1443.412589,1
289.9,301.2,314.9,319.9,320,53,2022-03-04T03:39:08,1087,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,781.2524849,171.7157207,1780.614798,1,2367.69782,0,1446.662292,1
289.9,301.2,314.9,319.9,320,53,2022-03-04T03:39:09,1088,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,781.2524849,171.7157367,1780.614798,1,2367.69782,0,1446.662292,1
289.9,301.2,314.9,319.9,320.1,53,2022-03-04T03:39:10,1089,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,776.3681994,181.4215072,1772.469202,1,2358.989297,0,1440.187847,1
289.9,301.2,314.9,319.9,320.1,53,2022-03-04T03:39:11,1090,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,776.3681994,181.4215072,1772.469202,1,2358.989297,0,1440.187847,1
289.9,301.1,314.9,319.9,320.1,53,2022-03-04T03:39:12,1091,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,776.3681994,181.4215072,1772.469202,1,2358.989297,0,1440.187847,1
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:13,1092,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,781.5850918,166.6208318,1783.324528,1,2370.534797,0,1448.613248,1
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:14,1093,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,792.2275524,194.5721252,1806.77615,1,2394.559994,0,1466.151432,1
289.9,301.2,315,320,319.9,53,2022-03-04T03:39:15,1094,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,789.7986755,202.1291992,1801.352153,1,2388.793528,0,1461.941001,1
289.9,301.2,315,320,319.9,53,2022-03-04T03:39:16,1095,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,789.7986755,202.1291992,1801.352153,1,2388.793528,0,1461.941001,1
289.9,301.2,315,320,319.9,53,2022-03-04T03:39:17,1096,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,783.5907699,177.4977488,1786.803678,1,2373.922482,0,1451.323065,1
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:18,1097,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,785.688349,175.414375,1789.525102,1,2376.857906,0,1453.584722,1
289.9,301.1,315,319.9,319.9,53,2022-03-04T03:39:19,1098,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,785.688349,175.414375,1789.525102,1,2376.857906,0,1453.584722,1
290.1,301.1,315,319.9,319.9,53,2022-03-04T03:39:20,1099,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,788.1181859,167.9804945,1794.950147,1,2382.627689,0,1457.795677,1
290.1,301.1,315,319.9,319.9,53,2022-03-04T03:39:21,1100,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,788.1181859,167.9804945,1794.950147,1,2382.627689,0,1457.795677,1
290.1,301.1,314.9,320,320,53,2022-03-04T03:39:22,1101,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,794.3254806,192.471988,1809.494433,1,2397.493672,0,1468.411868,1
290,301.1,314.9,320,320,53,2022-03-04T03:39:23,1102,0,0.234,3.098,0,0,95,41,1,1,789.7986755,202.1291992,1801.352153,1,2388.793528,0,1461.941001,1
290,301.1,314.9,320,320,53,2022-03-04T03:39:24,1103,0,0.234,3.098,0,0,95,41,1,1,789.7986755,202.1291992,1801.352153,1,2388.793528,0,1461.941001,1
290,301.1,315,320,319.9,53,2022-03-04T03:39:25,1104,0,0.234,3.098,0,0,95,41,1,1,785.5261039,159.774648,1793.842272,1,2381.15989,0,1456.31627,1
290,301.1,315,320,319.9,53,2022-03-04T03:39:26,1105,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,785.5261039,159.774648,1793.842272,1,2381.15989,0,1456.31627,1
290,301.1,315,320,319.9,53,2022-03-04T03:39:27,1106,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,785.5261039,159.774648,1793.842272,1,2381.15989,0,1456.31627,1
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:28,1107,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,791.7340968,182.6185841,1808.389001,1,2396.027793,0,1466.932373,1
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:29,1108,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,793.8267012,180.5470216,1811.101174,1,2398.95606,0,1469.191761,1
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:30,1109,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,783.1850261,154.9804586,1787.645886,1,2374.938195,0,1451.65253,1
290,301.1,314.9,319.9,320,53,2022-03-04T03:39:31,1110,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,783.1850261,154.9804586,1787.645886,1,2374.938195,0,1451.65253,1
290,301.1,314.9,319.9,320,53,2022-03-04T03:39:32,1111,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,779.1535967,173.6066999,1777.89669,1,2364.760825,0,1444.399849,1
290,301.1,315,319.9,320,53,2022-03-04T03:39:33,1112,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,782.9823724,263.5767707,1770.818997,1,2360.364933,0,1438.646736,1
289.9,301.1,315,319.9,319.9,53,2022-03-04T03:39:34,1113,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,782.9823724,263.5767707,1770.818997,1,2360.364933,0,1438.646736,1
289.9,301.1,315,319.9,319.9,53,2022-03-04T03:39:35,1114,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,784.5809976,241.6334108,1777.756701,1,2367.43355,0,1443.608522,1
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:36,1115,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,790.7089589,171.1229917,1805.511354,1,2393.18139,0,1464.349368,1
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:37,1116,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,790.7089589,171.1229917,1805.511354,1,2393.18139,0,1464.349368,1
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:38,1117,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,782.9843798,181.7710867,1784.100581,1,2371.089171,0,1448.634107,1
289.9,301.1,314.9,319.9,320,53,2022-03-04T03:39:39,1118,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,782.9846416,181.7711027,1784.100058,1,2371.088647,0,1448.634543,1
289.9,301.1,314.9,319.9,320,53,2022-03-04T03:39:40,1119,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,782.9846416,181.7711027,1784.100058,1,2371.088647,0,1448.634543,1
289.9,301.1,314.9,319.9,320,53,2022-03-04T03:39:41,1120,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,790.8681493,188.1305068,1801.270463,1,2388.873123,0,1461.615463,1
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:42,1121,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,790.8681493,188.1305068,1801.270463,1,2388.873123,0,1461.615463,1
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:43,1122,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,795.2343676,162.0605769,1813.732705,1,2401.881186,0,1470.819624,1
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:44,1123,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,798.1232736,182.9734202,1820.029981,1,2408.117194,0,1475.376801,1
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:45,1124,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,798.1232736,182.9734202,1820.029981,1,2408.117194,0,1475.376801,1
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:46,1125,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,796.0304073,185.0293892,1817.253224,1,2405.189974,0,1473.117064,1
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:47,1126,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,796.0304073,185.0293892,1817.253224,1,2405.189974,0,1473.117064,1
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:48,1127,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,796.0304073,185.0293892,1817.253224,1,2405.189974,0,1473.117064,1
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:49,1128,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,796.1901215,202.3617233,1812.995751,1,2400.8845,0,1470.384468,1
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:50,1129,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,796.1901215,202.3617233,1812.995751,1,2400.8845,0,1470.384468,1
290,301.1,315,320,319.9,53,2022-03-04T03:39:51,1130,1485.12866,0.234,3.174,0.9071226,1.41334462,95,41,1,1,796.1901215,202.3617233,1812.995751,1,2400.8845,0,1470.384468,1
290,301.1,315,320,319.9,53,2022-03-04T03:39:52,1131,0,0.234,3.174,0,0,95,41,1,1,793.7625537,209.924775,1807.575768,1,2395.120477,0,1466.176917,1
290,301.1,315,320,319.9,53,2022-03-04T03:39:53,1132,0,0.234,3.174,0,0,95,41,1,1,793.7625537,209.924775,1807.575768,1,2395.120477,0,1466.176917,1
290.1,301.1,315,320,320,53,2022-03-04T03:39:54,1133,0,0.234,3.174,0,0,95,41,1,1,793.7625537,209.924775,1807.575768,1,2395.120477,0,1466.176917,1
290.1,301.1,315,320,320,53,2022-03-04T03:39:55,1134,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,793.7625537,209.924775,1807.575768,1,2395.120477,0,1466.176917,1
290.1,301.1,315,320,320,53,2022-03-04T03:39:56,1135,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,788.4296722,195.8837414,1795.847862,1,2383.106831,0,1457.405555,1
290.2,301.1,315,320,320,53,2022-03-04T03:39:57,1136,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,788.4296722,195.8837414,1795.847862,1,2383.106831,0,1457.405555,1
290.2,301.1,315.1,319.9,319.9,53,2022-03-04T03:39:58,1137,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,788.4296722,195.8837414,1795.847862,1,2383.106831,0,1457.405555,1
290.2,301.1,315.1,319.9,319.9,53,2022-03-04T03:39:59,1138,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,788.4296722,195.8837414,1795.847862,1,2383.106831,0,1457.405555,1
290.1,301.1,315.1,319.9,319.9,53,2022-03-04T03:40:00,1139,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,788.4296722,195.8837414,1795.847862,1,2383.106831,0,1457.405555,1
290.1,301.1,315.1,319.9,320,53,2022-03-04T03:40:01,1140,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,774.2616309,164.339871,1771.04155,1,2357.858381,0,1440.289959,1
290.1,301.1,315.1,319.9,320,53,2022-03-04T03:40:02,1141,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,766.2987897,247.7035259,1743.502118,1,2332.224697,0,1419.297935,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:03,1142,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,766.2987897,247.7035259,1743.502118,1,2332.224697,0,1419.297935,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:04,1143,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,763.5344259,231.1829508,1737.100112,1,2325.948542,0,1414.636027,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:05,1144,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,771.3115448,147.4699088,1764.556806,1,2351.411864,0,1435.555875,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:06,1145,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,771.3115448,147.4699088,1764.556806,1,2351.411864,0,1435.555875,1
290,301.1,315,320,320,53,2022-03-04T03:40:07,1146,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,765.99158,136.6183131,1752.826108,1,2339.395949,0,1426.797168,1
290,301.1,315,320,320,53,2022-03-04T03:40:08,1147,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,770.0059035,119.9341506,1762.565005,1,2349.567384,0,1433.983432,1
290,301.1,315,320,320,53,2022-03-04T03:40:09,1148,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,770.0059035,119.9341506,1762.565005,1,2349.567384,0,1433.983432,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:10,1149,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,775.3259555,130.6679778,1774.290642,1,2361.575619,0,1442.738822,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:11,1150,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,777.7632981,124.7873564,1779.728952,1,2367.357969,0,1446.926824,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:12,1151,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,777.7632981,124.7873564,1779.728952,1,2367.357969,0,1446.926824,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:13,1152,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:14,1153,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290,301.1,315,319.9,320,53,2022-03-04T03:40:15,1154,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290,301.1,315,320,320,53,2022-03-04T03:40:16,1155,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290,301.1,315,320,320,53,2022-03-04T03:40:17,1156,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,776.6323823,158.6512595,1776.285934,1,2363.424114,0,1444.313534,1
290.1,301.1,315,320,320,53,2022-03-04T03:40:18,1157,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,776.6323823,158.6512595,1776.285934,1,2363.424114,0,1444.313534,1
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:19,1158,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,776.6323823,158.6512595,1776.285934,1,2363.424114,0,1444.313534,1
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:20,1159,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:21,1160,1470.51831,0.234,3.116,0.8901353,0,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:22,1161,0,0.234,3.116,0,0,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:23,1162,0,0.234,3.116,0,0,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290.2,301.1,315,319.9,320,53,2022-03-04T03:40:24,1163,0,0.234,3.116,0,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290.2,301.1,315,320.1,320,53,2022-03-04T03:40:25,1164,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,778.7253358,156.8954772,1778.996187,1,2366.355348,0,1446.495246,1
290.2,301.1,315,320.1,320,53,2022-03-04T03:40:26,1165,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,776.6323823,158.6512595,1776.285934,1,2363.424114,0,1444.313534,1
290.2,301,315,320,320,54,2022-03-04T03:40:27,1166,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,776.6323823,158.6512595,1776.285934,1,2363.424114,0,1444.313534,1
290.2,301,315,320,320.1,54,2022-03-04T03:40:28,1167,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,771.3115448,147.4699088,1764.556806,1,2351.411864,0,1435.555875,1
290.2,301.1,315,320,320.1,54,2022-03-04T03:40:29,1168,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,773.4053711,145.8186654,1767.26863,1,2354.345368,0,1437.738373,1
290.1,301.1,314.9,319.9,320.1,54,2022-03-04T03:40:30,1169,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,773.4053711,145.8186654,1767.26863,1,2354.345368,0,1437.738373,1
290.1,301.1,314.9,319.9,320,54,2022-03-04T03:40:31,1170,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,790.6611319,242.1690544,1786.591947,1,2377.327448,0,1452.823069,1
290.1,301.1,314.9,319.9,320,54,2022-03-04T03:40:32,1171,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,779.4035537,224.1124643,1766.048868,1,2355.777908,0,1435.445122,1
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:33,1172,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,779.4035537,224.1124643,1766.048868,1,2355.777908,0,1435.445122,1
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:34,1173,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,769.5870684,155.4860692,1759.029824,1,2351.021743,0,1428.56633,1
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:35,1174,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,776.4998109,141.7301897,1776.676754,1,2363.653823,0,1443.088797,1
290,301.1,315,319.9,320,54,2022-03-04T03:40:36,1175,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,776.4998109,141.7301897,1776.676754,1,2363.653823,0,1443.088797,1
290,301.1,315,319.9,320,54,2022-03-04T03:40:37,1176,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,726.2804465,84.7031727,1793.956428,1,2381.463958,0,1455.968128,1
290,301.1,315,319.9,320,54,2022-03-04T03:40:38,1177,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,729.074484,80.36702818,1799.445009,1,2387.242817,0,1460.182487,1
290,301.1,315,319.9,320,54,2022-03-04T03:40:39,1178,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,722.8081039,66.25802746,1784.840852,1,2372.369153,0,1449.565162,1
290,301.1,315,320,319.9,54,2022-03-04T03:40:40,1179,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,725.5016873,89.39857652,1786.813278,1,2374.293403,0,1451.383896,1
290,301.2,315,320,319.9,54,2022-03-04T03:40:41,1180,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,722.7076498,93.81025252,1781.382473,1,2368.521352,0,1447.17137,1
290,301.2,315,320,319.9,54,2022-03-04T03:40:42,1181,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,722.7076498,93.81025252,1781.382473,1,2368.521352,0,1447.17137,1
290,301.2,315,320,320,54,2022-03-04T03:40:43,1182,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,727.776523,77.89445814,1793.845588,1,2381.535524,0,1456.378148,1
290,301.2,315,320,320,54,2022-03-04T03:40:44,1183,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,727.776523,77.89445814,1793.845588,1,2381.535524,0,1456.378148,1
290,301.1,314.9,320,320,54,2022-03-04T03:40:45,1184,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,727.7766975,77.89452224,1793.845588,1,2381.535698,0,1456.377974,1
290,301.1,314.9,320.1,320,54,2022-03-04T03:40:46,1185,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,733.2239972,86.14824704,1805.572447,1,2393.544282,0,1465.146717,1
290,301.1,314.9,320.1,320,54,2022-03-04T03:40:47,1186,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,733.2239972,86.14824704,1805.572447,1,2393.544282,0,1465.146717,1
290.1,301,315,320.1,320,54,2022-03-04T03:40:48,1187,1482.95264,0.234,3.122,0.892400265,1.41334462,95,41,1,1,733.2239972,86.14824704,1805.572447,1,2393.544282,0,1465.146717,1
290.1,301,315,320,320,54,2022-03-04T03:40:49,1188,0,0.234,3.122,0,1.41334462,95,41,1,1,733.2239972,86.14824704,1805.572447,1,2393.544282,0,1465.146717,1
290.1,301.1,315,320,320,54,2022-03-04T03:40:50,1189,0,0.234,3.122,0,0,95,41,1,1,728.1168101,91.68968191,1797.431738,1,2384.841868,0,1458.674367,1
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:51,1190,1203.17957,0.234,3.122,2.74515,0,95,41,1,1,721.8499062,78.18163961,1782.88047,1,2369.970299,0,1448.05678,1
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:52,1191,1203.17957,0.234,3.122,2.74515,1.41334462,95,41,1,1,721.8499062,78.18163961,1782.88047,1,2369.970299,0,1448.05678,1
290.2,301,315.1,319.9,320,54,2022-03-04T03:40:53,1192,1203.17957,0.234,3.122,2.74515,1.41334462,95,41,1,1,724.6435074,73.58451645,1788.312846,1,2375.745318,0,1452.269742,1
290.2,301,315.1,319.9,320,54,2022-03-04T03:40:54,1193,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,724.6435074,73.58451645,1788.312846,1,2375.745318,0,1452.269742,1
290.2,301.1,315,319.9,320,54,2022-03-04T03:40:55,1194,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,725.8403162,104.0195181,1790.394191,1,2377.60289,0,1453.680288,1
290.2,301.1,315,320,320,54,2022-03-04T03:40:56,1195,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,723.5232392,105.552985,1787.672767,1,2374.665546,0,1451.417759,1
290.2,301.1,315,320,320,54,2022-03-04T03:40:57,1196,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,723.5232392,105.552985,1787.672767,1,2374.665546,0,1451.417759,1
290,301.1,315,320,320,54,2022-03-04T03:40:58,1197,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,728.1100899,93.9350325,1800.240961,1,2387.751284,0,1460.578543,1
290,301.1,315,320.1,320,54,2022-03-04T03:40:59,1198,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,719.3005019,111.2493932,1780.228168,1,2372.062816,0,1443.821998,1
290,301.1,314.9,320.1,320,54,2022-03-04T03:41:00,1199,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,717.6760432,146.427084,1760.532359,1,2350.039719,0,1431.264539,1
290,301.1,314.9,320,320,54,2022-03-04T03:41:01,1200,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,727.8428523,175.5688035,1767.909931,1,2355.242735,0,1439.407429,1
289.9,301,314.9,320,320,54,2022-03-04T03:41:02,1201,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,724.7601947,86.6343537,1775.980819,1,2363.195627,0,1443.471151,1
289.9,301,314.9,320,320,54,2022-03-04T03:41:03,1202,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,729.7121188,77.07580785,1791.76302,1,2379.154648,0,1454.533057,1
290,301.1,314.9,320,319.9,54,2022-03-04T03:41:04,1203,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,732.2748763,67.04407245,1807.484129,1,2395.03198,0,1465.940226,1
290,301.1,315,320,319.9,54,2022-03-04T03:41:05,1204,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,721.1441094,68.94619795,1779.853756,1,2367.140479,0,1446.11778,1
290,301.1,315,320,319.9,54,2022-03-04T03:41:06,1205,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,718.8282542,70.14262581,1777.141932,1,2364.206277,0,1443.86101,1
