"Cylinder heating zone 1","Cylinder heating zone 2","Cylinder heating zone 3","Cylinder heating zone 4","Cylinder heating zone 5","Temperature of support housing",Timestamp,"Maximum injection pressure","Injection time","Dosage time","Material cushion","Switch-over volume","Mould temperature control unit 1","Oil temperature",RF_result,ANN_result,lstm_pred_err1,lstm_pred_err2,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,Act_a_optimal,Act_b_optimal,Act_c_optimal,Best_optimal
289.9,301.2,314.9,319.9,319.9,52,2022-03-04T03:37:22,1482.02014,0.234,3.152,0.884472847,1.41334462,95,41,1,1,828.3274879301786,265.40475100278854,1756.7798618910908,1,,0,,1,565.4182432951386,407.52364465293476,524.2741152208702,1756.7798618910908
289.9,301.2,314.9,320.1,319.9,52,2022-03-04T03:37:23,1482.02014,0.234,3.152,0.884472847,1.41334462,95,41,1,1,828.3274879301786,265.40475100278854,,1,,0,1429.7311957398354,1,478.87890784737476,428.82691686470775,501.26392376146,1429.7311957398354
289.9,301.2,314.9,320.1,319.9,52,2022-03-04T03:37:24,1482.02014,0.234,3.152,0.884472847,1.41334462,95,41,1,1,833.6480636370926,282.2819089740515,1768.514924298644,1,,0,,1,550.7911531741935,411.47237851195337,518.8108093643934,1768.514924298644
290.0,301.2,314.9,320.0,319.9,52,2022-03-04T03:37:25,1482.02014,0.234,3.152,0.884472847,1.41334462,95,41,1,1,833.6480636370926,282.2819089740515,1768.514924298644,1,,0,,1,535.1400083173835,461.05411686342313,499.7248554155152,1768.514924298644
290.0,301.2,314.9,320.0,319.9,52,2022-03-04T03:37:26,1482.02014,0.234,3.152,0.884472847,1.41334462,95,41,1,1,833.6480636370926,282.2819089740515,,1,,0,1438.5063098984508,1,511.04519110868,427.21283767920556,525.9141635518017,1438.5063098984508
290.0,301.2,314.9,320.0,319.9,53,2022-03-04T03:37:27,1482.02014,0.234,3.152,0.884472847,1.41334462,95,41,1,1,833.6480636370926,282.2819089740515,1768.514924298644,1,,0,,1,517.611400089079,440.21016155031504,515.9458213276271,1768.514924298644
290.0,301.2,314.9,319.9,319.9,53,2022-03-04T03:37:28,0.0,0.234,3.084,0.0,1.41334462,95,41,1,1,831.55423735255,284.63875383138657,1765.799085595697,1,,0,,1,517.6702057147381,420.8224240994621,513.0216059097415,1765.799085595697
290.0,301.2,314.9,319.9,319.9,53,2022-03-04T03:37:29,0.0,0.234,3.084,0.0,0.0,95,41,1,1,831.55423735255,284.63875383138657,1765.799085595697,1,,0,,1,556.3582242876614,417.99062379782845,502.2957803252876,1765.799085595697
290.0,301.2,314.9,319.9,319.9,53,2022-03-04T03:37:30,0.0,0.234,3.084,0.0,0.0,95,41,1,1,825.3489500018358,257.8693925589323,,1,,0,1425.6227893158195,1,507.10683494028297,418.9765602513204,531.2198936558118,1425.6227893158195
290.0,301.2,314.9,319.9,319.9,53,2022-03-04T03:37:31,1475.49207,0.234,3.084,0.8810754,0.0,95,41,1,1,827.4434744902998,255.63445899635553,,1,,0,1427.883311786577,1,518.5572195431502,449.9374640903386,522.7128184516077,1427.883311786577
290.0,301.1,314.9,320.0,319.8,53,2022-03-04T03:37:32,1475.49207,0.234,3.084,0.8810754,0.0,95,41,1,1,833.6480636370926,282.2816846072674,,1,,0,1438.5061353474705,1,488.0738721241496,444.18644786053846,525.5553288025773,1438.5061353474705
290.0,301.1,314.9,320.0,319.8,53,2022-03-04T03:37:33,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,829.4601492415368,286.99479737877846,1763.078359465301,1,,0,,1,566.2221244183861,437.54618384566066,506.5814447049051,1763.078359465301
290.1,301.1,314.9,320.0,319.8,53,2022-03-04T03:37:34,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,829.4601492415368,286.99479737877846,1763.078359465301,1,,0,,1,523.4647157622823,406.0549486987711,516.8979840020689,1763.078359465301
290.1,301.2,314.9,319.9,319.8,53,2022-03-04T03:37:35,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,826.2339234721064,267.6814648658037,1754.0633249842226,1,,0,,1,534.6119156377523,415.0406250038933,508.1536399094205,1754.0633249842226
290.1,301.2,314.9,319.9,319.8,53,2022-03-04T03:37:36,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,826.2339234721064,267.6814648658037,1754.0633249842226,1,,0,,1,532.0348952248615,437.7672801936567,527.0060888638836,1754.0633249842226
290.0,301.2,315.0,319.9,319.8,53,2022-03-04T03:37:37,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,768.118832805708,168.33999417722225,1754.0633249842226,1,,0,,1,547.2739759088536,459.4033394004649,515.7076684623071,1754.0633249842226
290.0,301.2,315.0,319.9,319.9,53,2022-03-04T03:37:38,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,775.1320293688774,190.38893473148346,,1,,0,1432.37695222418,1,520.4428343664383,459.29091559593513,530.5440282938437,1432.37695222418
289.9,301.2,315.0,319.9,319.9,53,2022-03-04T03:37:39,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,779.7021231358647,251.053834810853,1759.998058315426,1,,0,,1,552.4834240235568,420.18370440860116,504.3411009519889,1759.998058315426
289.9,301.2,314.9,320.0,319.9,53,2022-03-04T03:37:40,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,779.7021231358647,251.053834810853,1759.998058315426,1,,0,,1,558.0525360900137,412.67657722276175,504.0099887619587,1759.998058315426
289.9,301.2,314.9,320.0,319.9,53,2022-03-04T03:37:41,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,789.0722815864235,269.12847036123276,,1,,0,1447.92953184703,1,526.8708937812255,443.988729255045,534.147061024644,1447.92953184703
289.9,301.2,314.9,320.0,319.9,53,2022-03-04T03:37:42,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,790.2711849948167,299.1023342013359,,1,,0,1452.1097659994512,1,500.50678181580645,448.01484218288,506.99152182924837,1452.1097659994512
289.9,301.2,314.9,320.0,320.0,53,2022-03-04T03:37:43,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,786.3230163707435,207.31314562261105,,1,,0,1455.3063181022255,1,536.8806286008411,438.0277823350709,537.2700121476224,1455.3063181022255
289.9,301.2,314.9,320.0,320.0,53,2022-03-04T03:37:44,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,780.87562937662,193.47779224812984,1781.9920054898857,1,,0,,1,577.226018223659,448.945444768773,514.3804082982018,1781.9920054898857
289.9,301.2,315.0,320.0,320.0,53,2022-03-04T03:37:45,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,776.9264134466648,168.04062478244305,,1,,0,1438.1714338426887,1,503.0278671102253,413.5998715497941,535.9828460670346,1438.1714338426887
289.9,301.2,315.0,320.0,320.0,53,2022-03-04T03:37:46,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,776.9264134466648,168.04062478244305,,1,,0,1438.1714338426887,1,498.24699303772843,453.28073323601166,532.4398394237998,1438.1714338426887
289.9,301.2,315.0,320.0,320.0,53,2022-03-04T03:37:47,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,787.1444532841741,156.12248557806015,,1,,0,1456.1500975411384,1,517.2412395399807,423.69475511923173,547.9187647368743,1456.1500975411384
289.9,301.2,315.0,320.1,319.9,53,2022-03-04T03:37:48,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,789.5758611646742,149.55107094347477,1799.9189148226678,1,,0,,1,586.3230537183906,430.1766078008165,534.1422502892178,1799.9189148226678
290.0,301.2,315.0,320.1,319.9,53,2022-03-04T03:37:49,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,794.8977460039406,161.66658881306648,1811.668814063549,1,,0,,1,560.0887660748581,461.39513086576255,533.5027261889999,1811.668814063549
290.0,301.2,315.0,320.1,319.9,53,2022-03-04T03:37:50,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,788.2872385523915,189.7085264325142,,1,,0,1457.6668582847117,1,512.1520422412971,431.5106428784622,544.8384187410087,1457.6668582847117
290.0,301.2,315.0,319.9,320.0,53,2022-03-04T03:37:51,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,788.2872385523915,189.7085264325142,1796.3641841082572,1,,0,,1,562.1014553872233,469.3285220617497,544.0149752332169,1796.3641841082572
290.1,301.2,315.0,319.9,320.0,53,2022-03-04T03:37:52,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,788.2872385523915,189.7085264325142,1796.3641841082572,1,,0,,1,520.8103493623657,453.5762414574235,511.6017295476071,1796.3641841082572
290.1,301.2,315.0,320.0,320.0,53,2022-03-04T03:37:53,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,790.8658801847994,181.7878020107746,1801.8337390768825,1,,0,,1,546.5479709057233,457.6150046441447,534.5568780049218,1801.8337390768825
290.1,301.2,315.0,320.0,319.9,53,2022-03-04T03:37:54,1475.49207,0.234,3.084,0.8810754,1.41334462,95,41,1,1,790.8658801847994,181.7878020107746,,1,,0,1461.8751951449663,1,510.67858507012073,448.3338601319565,522.5049601917577,1461.8751951449663
290.0,301.1,314.9,319.9,319.9,53,2022-03-04T03:37:55,1475.49207,0.234,3.084,0.8810754,0.0,95,41,1,1,795.2364621812701,156.5976463481784,1814.3188470469115,1,,0,,1,586.0729824835169,443.9588911543726,520.9223905445283,1814.3188470469115
290.0,301.1,314.9,319.9,319.9,53,2022-03-04T03:37:56,1475.49207,0.234,3.09,0.0,0.0,95,41,1,1,795.2364621812701,156.5976463481784,,1,,0,1471.0814502249955,1,509.2448794902561,450.3917951448868,519.1167986312634,1471.0814502249955
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:37:57,0.0,0.234,3.09,0.0,0.0,95,41,1,1,795.2364621812701,156.5976463481784,1814.3188470469115,1,,0,,1,584.0251972214216,464.08971906029956,553.6113654508772,1814.3188470469115
290.1,301.1,314.9,320.0,319.9,53,2022-03-04T03:37:58,0.0,0.234,3.09,0.0,0.0,95,41,1,1,790.7116643936782,165.36822406947613,,1,,0,1464.6104962822199,1,511.8441934765177,485.82262365803587,537.9785399879753,1464.6104962822199
290.1,301.1,314.9,320.0,319.9,53,2022-03-04T03:37:59,0.0,0.234,3.09,0.8901353,0.0,95,41,1,1,785.3895177279412,152.92862440645695,,1,,0,1455.8396586226224,1,531.1265246694678,472.933040994038,537.0673912301124,1455.8396586226224
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:00,1482.64185,0.234,3.09,0.8901353,0.0,95,41,1,1,785.3895177279412,152.92862440645695,,1,,0,1455.8396586226224,1,522.9686113197071,420.5115890677898,546.4769206835205,1455.8396586226224
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:01,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,792.007792698115,143.35335521399975,,1,,0,1464.5729678214489,1,504.0539657900514,460.9620760163848,551.3705302491684,1464.5729678214489
290.2,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:02,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,786.6859078588485,132.4541617333889,1793.647647201389,1,,0,,1,582.3488648534973,477.59125662770543,542.077738772776,1793.647647201389
290.2,301.1,315.0,320.0,320.0,53,2022-03-04T03:38:03,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,784.5924306762665,134.07457070052624,1790.829521623969,1,,0,,1,569.5303752018764,437.1313751652902,538.4750869882638,1790.829521623969
290.2,301.1,315.0,320.0,320.0,53,2022-03-04T03:38:04,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,782.1601500408649,140.00928048044443,,1,,0,1449.330739841625,1,520.7613571055589,429.3788120891145,532.7571745814141,1449.330739841625
290.1,301.1,315.1,320.0,320.0,53,2022-03-04T03:38:05,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,795.3439855851531,288.4402964115143,1794.908428932309,1,,0,,1,542.0162508646321,475.384396082398,535.1805964210565,1794.908428932309
290.1,301.1,315.1,319.9,319.9,53,2022-03-04T03:38:06,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,794.031274937585,283.4702195674181,1797.4069516647457,1,,0,,1,521.4951959970276,480.170396791411,513.3375856270557,1797.4069516647457
290.1,301.1,315.1,319.9,319.9,53,2022-03-04T03:38:07,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,778.8713477449863,259.4447999596596,1760.1054071683286,1,,0,,1,539.7892931465784,427.2121080015711,534.2156926727155,1760.1054071683286
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:08,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,776.9436939937174,260.8227966427803,1757.285361530125,1,,0,,1,554.1086513875937,460.62636591601716,515.3063274528989,1757.285361530125
290.0,301.1,314.9,319.9,320.0,53,2022-03-04T03:38:09,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,776.0074025352299,266.0755435824394,1752.0661126672921,1,,0,,1,568.3480759464244,433.30517735826646,505.2303312535735,1752.0661126672921
290.0,301.2,314.9,319.9,320.0,53,2022-03-04T03:38:10,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,788.6035249287486,278.21561358869076,,1,,0,1447.9324992136953,1,511.9983203786988,466.6976897998788,530.9263985230727,1447.9324992136953
290.0,301.2,314.9,319.9,320.0,53,2022-03-04T03:38:11,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,784.703968752697,182.67267255485058,1787.705757279992,1,,0,,1,566.8726357444017,453.7699497320107,528.5733849295092,1787.705757279992
290.0,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:12,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,779.2585890948474,169.25387214124203,,1,,0,1442.4113644303827,1,526.4920928840364,412.77921218234667,540.2466499469075,1442.4113644303827
290.0,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:13,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,784.2138295999317,141.80012807250023,,1,,0,1453.573288694024,1,500.0358075645604,469.1223988211205,524.533976867686,1453.573288694024
290.0,301.2,315.0,319.9,319.9,53,2022-03-04T03:38:14,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,784.2138295999317,141.80012807250023,1791.0972828277945,1,,0,,1,567.2497729524333,428.37178885367683,514.5067406903933,1791.0972828277945
290.1,301.2,315.0,319.9,320.1,53,2022-03-04T03:38:15,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,793.8959979278296,131.89753979444504,1815.8419789012669,1,,0,,1,575.0032717200124,485.55189011612936,550.9427778537312,1815.8419789012669
290.1,301.2,315.0,319.9,320.1,53,2022-03-04T03:38:16,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,793.5554489652067,136.0907626748085,1812.9978452277778,1,,0,,1,561.0519153473987,482.05925035447024,528.1658413623088,1812.9978452277778
290.1,301.2,314.9,319.9,319.9,53,2022-03-04T03:38:17,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,793.5554489652067,136.0907626748085,1812.9978452277778,1,,0,,1,546.1795543502758,488.64644887305843,536.1810083487013,1812.9978452277778
290.0,301.2,314.9,319.9,319.9,53,2022-03-04T03:38:18,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,784.703968752697,182.67267255485058,,1,,0,1451.1851694566458,1,505.9529917202169,454.16602478342065,540.8801184405701,1451.1851694566458
290.0,301.2,314.9,319.9,319.9,53,2022-03-04T03:38:19,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,792.5834618312418,189.014912545681,,1,,0,1464.1655658333598,1,526.3594034351639,476.2790415932915,532.9830462364722,1464.1655658333598
290.0,301.2,315.0,320.0,319.9,53,2022-03-04T03:38:20,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,786.3761671442538,165.2464890629053,1790.3303058202266,1,,0,,1,588.0675926640832,473.4719483375336,525.9742054434132,1790.3303058202266
290.1,301.2,315.0,320.0,319.9,53,2022-03-04T03:38:21,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,786.3761671442538,165.2464890629053,,1,,0,1453.547367873445,1,518.6666907256531,477.0490156556296,531.8004658028323,1453.547367873445
290.1,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:22,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,790.1489120330959,196.7560794353485,1799.4584493365585,1,,0,,1,567.9683614205171,437.80639350551417,540.2905975460885,1799.4584493365585
290.1,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:23,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,790.1489120330959,196.7560794353485,1799.4584493365585,1,,0,,1,592.4164766734855,481.22813372595607,546.5533459780899,1799.4584493365585
290.1,301.1,315.0,320.0,320.0,53,2022-03-04T03:38:24,1482.64185,0.234,3.09,0.8901353,1.41334462,95,41,1,1,788.3102792817949,148.8610469251871,,1,,0,1458.5435405834166,1,509.73292621118367,453.2586377767858,545.1179778375579,1458.5435405834166
290.1,301.1,315.1,319.9,319.9,53,2022-03-04T03:38:25,1482.64185,0.234,3.118,0.0,1.41334462,95,41,1,1,787.8535666417628,125.86399644613266,1796.5444952709377,1,,0,,1,557.230212458582,456.7942281504562,526.6878668242535,1796.5444952709377
290.2,301.1,315.1,319.9,319.9,53,2022-03-04T03:38:26,0.0,0.234,3.118,0.0,0.0,95,41,1,1,787.8535666417628,125.86399644613266,1796.5444952709377,1,,0,,1,587.7992450062677,447.3505195324791,536.7590277857192,1796.5444952709377
290.2,301.1,315.1,320.0,320.0,53,2022-03-04T03:38:27,0.0,0.234,3.118,0.8867378,0.0,95,41,1,1,778.4421268843561,159.6986356973648,1773.10020400092,1,,0,,1,565.5330156929751,460.8800986180441,536.8610221511947,1773.10020400092
290.2,301.1,315.1,320.0,320.0,53,2022-03-04T03:38:28,0.0,0.234,3.118,0.8867378,0.0,95,41,1,1,783.8875938176959,172.57879556715488,,1,,0,1449.3378091563284,1,498.7829992099682,463.47144264310907,536.530372008595,1449.3378091563284
290.2,301.1,315.1,320.0,320.0,53,2022-03-04T03:38:29,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,783.8875938176959,172.57879556715488,1784.8567361790538,1,,0,,1,516.619313616038,429.35550039187893,509.2493931976318,1784.8567361790538
290.2,301.1,315.0,320.0,319.9,53,2022-03-04T03:38:30,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,786.2170639256834,150.55442317575216,1794.5184820422528,1,,0,,1,551.5640803653536,446.86436737597785,517.3282807520752,1794.5184820422528
290.2,301.1,315.0,320.0,319.9,53,2022-03-04T03:38:31,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,780.8948299844562,139.39384239166975,1782.7659645366668,1,,0,,1,533.9430530938997,455.49933008093694,510.2572799773259,1782.7659645366668
290.2,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:32,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,783.327197895348,133.4499736391008,1788.2475635229348,1,,0,,1,564.6670088386094,452.7109472428501,511.42181870717144,1788.2475635229348
290.3,301.1,314.9,319.9,319.9,53,2022-03-04T03:38:33,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,783.327197895348,133.4499736391008,1788.2475635229348,1,,0,,1,553.6950360699989,473.84443569654024,533.8230648341174,1788.2475635229348
290.3,301.2,314.9,319.9,319.9,53,2022-03-04T03:38:34,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,789.5363253676295,152.84371760487556,,1,,0,1462.3427299457787,1,548.9753878629615,480.84638022096755,550.2159491280255,1462.3427299457787
290.3,301.2,314.9,320.0,320.0,53,2022-03-04T03:38:35,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,787.2875850880444,132.71489196270704,,1,,0,1463.3590530287474,1,512.1780138840386,427.6587248453873,528.763751987418,1463.3590530287474
290.1,301.2,314.9,320.0,320.0,53,2022-03-04T03:38:36,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,775.1517536296546,193.52340281009674,,1,,0,1430.9643111403732,1,520.1403741942754,445.2770816778117,522.013455489725,1430.9643111403732
290.1,301.2,314.9,320.0,319.9,53,2022-03-04T03:38:37,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,774.9380159542411,193.23603703826666,1757.8264695691464,1,,0,,1,520.9215828057315,434.76187577188637,518.3573884867344,1757.8264695691464
290.1,301.2,314.9,320.0,319.9,53,2022-03-04T03:38:38,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,774.9380159542411,193.23603703826666,1757.8264695691464,1,,0,,1,514.0884100167914,404.8528085197611,494.6583944415218,1757.8264695691464
290.0,301.2,314.9,320.0,319.9,53,2022-03-04T03:38:39,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,782.4852512417286,119.26953613758087,1791.0477103493808,1,,0,,1,521.1948268734111,457.1616629225658,508.593913901829,1791.0477103493808
290.0,301.2,314.9,320.0,320.1,53,2022-03-04T03:38:40,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,775.690156128481,145.9868122637272,1772.9349042225479,1,,0,,1,558.822520497153,428.9110462448791,502.29321905216943,1772.9349042225479
290.0,301.2,314.9,320.0,320.1,53,2022-03-04T03:38:41,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,775.690156128481,145.9868122637272,,1,,0,1440.3893658742456,1,515.4744982926493,419.05819164855905,521.8105206765085,1440.3893658742456
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:42,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,773.1467737940997,166.83971759676933,1763.182217298597,1,,0,,1,520.8630722216838,435.2107241113386,501.2121305243495,1763.182217298597
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:43,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,767.6999104529172,155.06603854894638,1751.4434893204568,1,,0,,1,520.4557620965628,455.3184774982728,516.6097244635604,1751.4434893204568
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:44,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,761.4359739728122,135.6668056100607,1736.880875582546,1,,0,,1,544.3412130376655,404.7853648228015,521.0525684309262,1736.880875582546
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:45,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,761.9087453030347,131.23189963772893,,1,,0,1415.9945572408437,1,479.8849483228598,437.0562024632239,515.7120656256166,1415.9945572408437
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:46,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,772.8019483324587,153.03180107474327,,1,,0,1433.5459201394467,1,484.11191694067253,434.7978931105441,516.6188439275754,1433.5459201394467
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:47,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,770.0168128903209,159.43189564347267,,1,,0,1429.332521300763,1,508.6319281844901,404.63050019524474,519.663382388887,1429.332521300763
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:48,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,770.0168128903209,159.43189564347267,1757.644587447643,1,,0,,1,556.2835413403789,420.78339373862957,522.9222927960776,1757.644587447643
290.0,301.2,315.0,320.0,320.0,53,2022-03-04T03:38:49,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,775.463414405033,171.9643831551075,1769.382093568921,1,,0,,1,528.0020675600238,423.7182845367675,515.397065042115,1769.382093568921
290.0,301.2,314.9,319.9,320.0,53,2022-03-04T03:38:50,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,780.6191267110257,158.4373417943716,1780.236720831692,1,,0,,1,512.6382187019748,464.945958242377,506.08704629741743,1780.236720831692
290.0,301.2,314.9,319.9,320.0,53,2022-03-04T03:38:51,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,780.6191267110257,158.4373417943716,,1,,0,1446.5316403210609,1,494.36731639409,416.05732234924074,518.0957508725858,1446.5316403210609
290.0,301.2,314.9,319.9,320.0,53,2022-03-04T03:38:52,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,782.5588244799375,142.7219229787588,1787.2789801330864,1,,0,,1,588.0800764497271,455.3635665261253,514.4035383575482,1787.2789801330864
290.0,301.2,315.1,319.9,320.0,53,2022-03-04T03:38:53,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,782.5588244799375,142.7219229787588,1787.2789801330864,1,,0,,1,550.3290164715626,418.4367180680656,527.6504718787241,1787.2789801330864
290.1,301.2,315.1,319.9,320.0,53,2022-03-04T03:38:54,0.0,0.234,3.118,0.0,0.0,95,41,1,1,782.5588244799375,142.7219229787588,1787.2789801330864,1,,0,,1,511.19057678523785,452.3848853412877,510.6972754727606,1787.2789801330864
290.1,301.2,315.0,320.0,319.9,53,2022-03-04T03:38:55,0.0,0.234,3.118,0.0,0.0,95,41,1,1,782.5588244799375,142.7219229787588,1787.2789801330864,1,,0,,1,535.9825519334712,418.96447170012743,518.505051672993,1787.2789801330864
290.1,301.2,315.0,320.0,319.9,53,2022-03-04T03:38:56,1492.74475,0.234,3.118,2.59452915,0.0,95,41,1,1,782.5588244799375,142.7219229787588,1787.2789801330864,1,,0,,1,516.0402864688892,430.1183222705963,513.2634030123215,1787.2789801330864
290.1,301.1,315.0,320.0,319.9,53,2022-03-04T03:38:57,1492.74475,0.234,3.118,2.59452915,1.41334462,95,41,1,1,782.5588244799375,142.7219229787588,1787.2789801330864,1,,0,,1,586.2092682558931,472.90651350171015,506.3158667278814,1787.2789801330864
290.1,301.1,314.9,319.9,320.0,53,2022-03-04T03:38:58,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,782.5588244799375,142.7219229787588,,1,,0,1451.5278130310326,1,531.4605687248587,471.60553005068044,533.498024916478,1451.5278130310326
290.1,301.1,314.9,319.9,320.0,53,2022-03-04T03:38:59,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,782.5588244799375,142.7219229787588,,1,,0,1451.5278130310326,1,531.5491851780121,463.3710035210231,534.2373880637518,1451.5278130310326
290.1,301.1,314.9,320.0,319.9,53,2022-03-04T03:39:00,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.2873925729095,162.97027201205492,1777.5280387189387,1,,0,,1,555.3922702770342,416.6870801830639,509.73988698281846,1777.5280387189387
290.1,301.1,314.9,320.0,319.9,53,2022-03-04T03:39:01,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.2873925729095,162.97027201205492,1777.5280387189387,1,,0,,1,521.6237358365106,454.5624873529466,515.2616527226054,1777.5280387189387
290.1,301.1,314.9,320.0,319.9,53,2022-03-04T03:39:02,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,780.2873925729095,162.97027201205492,1777.5280387189387,1,,0,,1,558.5557331812937,463.55160500079404,521.3175393452464,1777.5280387189387
290.1,301.1,314.9,320.0,320.1,53,2022-03-04T03:39:03,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,789.0104905393869,120.10712939500809,,1,,0,1462.9887431239783,1,526.6551989715197,442.5075274754412,545.0809505430553,1462.9887431239783
289.9,301.1,314.9,320.0,320.1,53,2022-03-04T03:39:04,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,777.127321625024,177.23977511376143,,1,,0,1433.2772861807196,1,485.06157480437184,417.7607700030445,526.5314054623457,1433.2772861807196
