Timestamp,RF_result,ANN_result,cnn_pred,cnn_r2,lstm_pred,lstm_r2,rfr_pred,rfr_r2,timediff
2022-03-04T03:30:23,1.0,1.0,2585.074359685987,-68.99579993052019,1009.7693918611407,-9.289422588149645,2264.4175638004763,-63.224104441828885,1524.0
2022-03-04T03:30:24,1.0,1.0,2488.0954059737323,-68.68359476719151,1014.3452458104789,-9.253339968859528,2264.4175638004763,-62.92477458026212,1523.0
2022-03-04T03:30:25,1.0,1.0,2599.3650229965447,-68.3890373416002,1014.3452458104789,-9.21737348239101,2264.4175638004763,-62.62748192181734,1522.0
2022-03-04T03:30:26,1.0,1.0,2553.634760761976,-68.08988969586403,1014.3452458104789,-9.181523132651288,2264.4175638004763,-62.33220911705809,1521.0
2022-03-04T03:30:27,1.0,1.0,2624.4357803012726,-67.80297106427955,989.9662340407967,-9.147563326135401,2264.4175638004763,-62.03893899288617,1520.0
2022-03-04T03:30:28,1.0,1.0,2746.8246438730357,-67.53712103550264,989.9662340407967,-9.113697418574786,2264.4175638004763,-61.747654550469626,1519.0
2022-03-04T03:30:29,1.0,1.0,2709.0807871924635,-67.266858783133,997.7319198801666,-9.079359876021128,2264.4175638004763,-61.4583389631982,1518.0
2022-03-04T03:30:30,1.0,1.0,2684.1671257700323,-66.9944257965718,1008.0541666529327,-9.044389520209984,2264.4175638004763,-61.17097557466579,1517.0
2022-03-04T03:30:31,1.0,1.0,2615.356511059433,-66.7134394813519,1008.0541666529327,-9.009529861669934,2264.4175638004763,-60.88554789667963,1516.0
2022-03-04T03:30:32,1.0,1.0,2640.5529450699983,-66.43798357071009,1000.8355235859156,-8.975285565708312,2264.4175638004763,-60.60203960729584,1515.0
2022-03-04T03:30:33,1.0,1.0,2639.2415435547828,-66.16412691335327,997.7319198801666,-8.94136322144782,2264.4175638004763,-60.32043454888087,1514.0
2022-03-04T03:30:34,1.0,1.0,2647.3536258146164,-65.89324220676883,997.7315707782059,-8.907542707664096,2264.4175638004763,-60.040716726198276,1513.0
2022-03-04T03:30:35,1.0,1.0,2718.1183387500046,-65.63483070430617,990.2480465985387,-8.874346250307603,2264.4175638004763,-59.76287030452096,1512.0
2022-03-04T03:30:36,1.0,1.0,2688.7871411173937,-65.37355151198054,990.2477847720681,-8.841245333548148,2264.4175638004763,-59.48687960776803,1511.0
2022-03-04T03:30:37,1.0,1.0,2724.4505246634185,-65.11940118161358,982.8005671963095,-8.808759485073143,2264.4175638004763,-59.21272911666605,1510.0
2022-03-04T03:30:38,1.0,1.0,2737.145792013764,-64.86882455636008,1006.9432369386255,-8.77471688392875,2264.4175638004763,-58.94040346693455,1509.0
2022-03-04T03:30:39,1.0,1.0,2737.5559868175387,-64.61987769021651,1006.9432369386255,-8.740784196864142,2264.4175638004763,-58.66988744749507,1508.0
2022-03-04T03:30:40,1.0,1.0,2737.9654834173916,-64.37254683594212,1003.8389350289552,-8.707165936082971,2264.4175638004763,-58.40116599870371,1507.0
2022-03-04T03:30:41,1.0,1.0,2737.2597738039194,-64.12664624619103,1003.8389350289552,-8.673654985540646,2264.4175638004763,-58.134224210606654,1506.0
2022-03-04T03:30:42,1.0,1.0,2735.2718126889467,-63.88196813822502,1003.8389350289552,-8.64025132343376,2264.4175638004763,-57.86904732121842,1505.0
2022-03-04T03:30:43,1.0,1.0,2733.0159158191677,-63.6384640188777,1006.9432369386255,-8.606754709921344,2275.0680338766674,-57.606536219194886,1504.0
2022-03-04T03:30:44,1.0,1.0,2730.535895490646,-63.39609306293042,1019.947110422194,-8.572548020666702,2288.072178250002,-57.34688377734636,1503.0
2022-03-04T03:30:45,1.0,1.0,2714.5211921473738,-63.15282248623039,1016.9551320683657,-8.5386464678628,2287.7185129000027,-57.08890412193843,1502.0
2022-03-04T03:30:46,1.0,1.0,2691.5251477948427,-62.9076864549364,1016.9551320683657,-8.504862153357825,2278.188809648811,-56.831790391665905,1501.0
2022-03-04T03:30:47,1.0,1.0,2652.2647921971675,-62.65848994329693,1016.9551320683657,-8.471194909119074,2266.7698231504764,-56.57538935330856,1500.0
2022-03-04T03:30:48,1.0,1.0,2698.3488692688643,-62.41741966061914,1013.234490647152,-8.437871752429297,2264.4175638004763,-56.32046872817371,1499.0
2022-03-04T03:30:49,1.0,1.0,2657.765068138331,-62.17208567563832,1013.234490647152,-8.404662528423534,2264.4175638004763,-56.06721387768873,1498.0
2022-03-04T03:30:50,1.0,1.0,2679.216336314946,-61.931298314081786,1019.5253952537179,-8.371189368085819,2264.4175638004763,-55.815611162548336,1497.0
2022-03-04T03:30:51,1.0,1.0,2573.3010706137416,-61.67775690215044,1012.3099813798367,-8.3382649988927,2264.4175638004763,-55.565647076906245,1496.0
2022-03-04T03:30:52,1.0,1.0,2624.9945179893075,-61.432595941853805,1012.3099813798367,-8.305453401317223,2264.4175638004763,-55.317308246863234,1495.0
2022-03-04T03:30:53,1.0,1.0,2494.4630257361528,-61.172585202466834,1012.3099813798367,-8.272754416782652,2264.4175638004763,-55.070581428974414,1494.0
2022-03-04T03:30:54,1.0,1.0,2620.850852267265,-60.930033380484126,1009.2074249799698,-8.240350973588109,2264.4175638004763,-54.825453508775716,1493.0
2022-03-04T03:30:55,1.0,1.0,2658.9427636026144,-60.69410501137319,1009.2074249799698,-8.208057584294908,2264.4175638004763,-54.581911499329195,1492.0
2022-03-04T03:30:56,1.0,1.0,2642.792434147626,-60.4574660483699,1001.4431355484426,-8.1763307443729,2264.4175638004763,-54.33994253978684,1491.0
2022-03-04T03:30:57,1.0,1.0,2717.5625684286356,-60.23257386975332,1002.5396648068726,-8.144643663735017,1907.9983380303572,-54.077284976972415,1490.0
2022-03-04T03:30:58,1.0,1.0,2655.367086770564,-60.000490338705454,1002.5396648068726,-8.113061484766648,1907.9983380303572,-53.81635617804957,1489.0
2022-03-04T03:30:59,1.0,1.0,2755.2671511386334,-59.78373951598401,1010.30404151389,-8.081138000475812,1907.9983380303572,-53.55714206359612,1488.0
2022-03-04T03:31:00,1.0,1.0,2721.2808534116148,-59.563445202788,1010.30404151389,-8.049324584346813,1907.9983380303572,-53.299628690694206,1487.0
2022-03-04T03:31:01,1.0,1.0,2691.7841814496514,-59.34040480953066,1010.30404151389,-8.017621057758108,1907.9983380303572,-53.04380225139983,1486.0
2022-03-04T03:31:02,1.0,1.0,2656.447033685863,-59.113988548235156,997.7174321487993,-7.986738671406712,1907.9983380303572,-52.78964907123189,1485.0
2022-03-04T03:31:03,1.0,1.0,2643.9423760060367,-58.88732632848191,1001.1261509681641,-7.9557641649792945,1907.9983380303572,-52.537155607680326,1484.0
2022-03-04T03:31:04,1.0,1.0,2673.7886735816,-58.665966931522284,970.858749152556,-7.926640652946302,1907.9983380303572,-52.28630844873316,1483.0
2022-03-04T03:31:05,1.0,1.0,2671.9297056410905,-58.4457065969026,981.0304457047879,-7.897004656771685,1907.9983380303572,-52.03709431142201,1482.0
2022-03-04T03:31:06,1.0,1.0,2710.9977060584424,-58.23200035467045,981.4394186517,-7.867434496257724,1907.9983380303572,-51.78950004038606,1481.0
2022-03-04T03:31:07,1.0,1.0,2703.492363006234,-58.01856075393602,994.202586333394,-7.837234729991021,1907.9983380303572,-51.54351260645412,1480.0
2022-03-04T03:31:08,1.0,1.0,2694.895029021084,-57.805252345447826,989.6155611213147,-7.807387811236845,1907.9983380303572,-51.29911910524437,1479.0
2022-03-04T03:31:09,1.0,1.0,2687.251092490494,-57.59221369785002,992.6139978614151,-7.7774704011167,1907.9983380303572,-51.056306755781854,1478.0
2022-03-04T03:31:10,1.0,1.0,2680.0597666518984,-57.37951340674277,992.6139978614151,-7.747649963158063,1907.9983380303572,-50.81506289913317,1477.0
2022-03-04T03:31:11,1.0,1.0,2677.108458676487,-57.16770660121143,992.6139978614151,-7.717926403274491,1907.9983380303572,-50.575374997058276,1476.0
2022-03-04T03:31:12,1.0,1.0,2669.5861841791866,-56.95620344567881,990.9820334708243,-7.688387754095345,1909.386863001665,-50.33728924763721,1475.0
2022-03-04T03:31:13,1.0,1.0,2670.1185646691915,-56.74603595380349,990.9820334708243,-7.658944735813634,1909.386863001665,-50.100734306427675,1474.0
2022-03-04T03:31:14,1.0,1.0,2632.8800330766735,-56.532472490414044,990.6813694072067,-7.629613296142548,1915.0605665225,-49.86593824954996,1473.0
2022-03-04T03:31:15,1.0,1.0,2595.806452160567,-56.31573005047448,987.5743619573414,-7.600542308634672,1915.0605665225,-49.63264700661898,1472.0
2022-03-04T03:31:16,1.0,1.0,2621.191924882829,-56.10333879534222,987.5743619573414,-7.571564510750738,1915.0605665225,-49.400848640631885,1471.0
2022-03-04T03:31:17,1.0,1.0,2607.667889477879,-55.890612511747335,931.6681266715228,-7.545784350115687,1915.0605665225,-49.170531327373325,1470.0
2022-03-04T03:31:18,1.0,1.0,2574.193724327147,-55.67526820737073,934.7792360694259,-7.519880783320209,1907.9983380303572,-48.94138774492227,1469.0
2022-03-04T03:31:19,1.0,1.0,2540.8056128097173,-55.45747170574546,934.7792360694259,-7.49403633409784,1907.9983380303572,-48.71370403863525,1468.0
2022-03-04T03:31:20,1.0,1.0,2473.1248665947915,-55.233763200137794,942.0097486031054,-7.467842014257432,1907.9983380303572,-48.487468698244264,1467.0
2022-03-04T03:31:21,1.0,1.0,2515.0631833326815,-55.015859359273236,942.0097486031054,-7.441712057326104,1907.9983380303572,-48.26267032158523,1466.0
2022-03-04T03:31:22,1.0,1.0,2555.476971808374,-54.80370294285654,942.0097486031054,-7.415646656147027,1907.9983380303572,-48.03929761342282,1465.0
2022-03-04T03:31:23,1.0,1.0,2536.8888633621036,-54.590794190707236,942.0097486031054,-7.389645996360558,1907.9983380303572,-47.81733938428979,1464.0
2022-03-04T03:31:25,1.0,1.0,2616.8162809079286,-54.38655125811654,943.6590808162391,-7.363620117297351,1907.9983380303572,-47.59539512081783,1462.0
2022-03-04T03:31:26,1.0,1.0,2624.7726636933085,-54.18447096792671,943.6590808162391,-7.3376603699249685,1907.9983380303572,-47.374869310144014,1461.0
2022-03-04T03:31:27,1.0,1.0,2668.402030328631,-53.98878404237843,943.6590808162391,-7.311766908171814,1907.9983380303572,-47.15575064559218,1460.0
2022-03-04T03:31:28,1.0,1.0,2583.4726798904835,-53.7843989449583,942.0097486031054,-7.286028222587884,1907.9983380303572,-46.93802792889077,1459.0
2022-03-04T03:31:30,1.0,1.0,2581.7545745911,-53.579480889328515,942.0097486031054,-7.260355094666064,1907.9983380303572,-46.72033947974195,1457.0
2022-03-04T03:31:31,1.0,1.0,2574.8294389975067,-53.37505727679155,943.6590808162391,-7.234660501856316,1907.9983380303572,-46.5040502175812,1456.0
2022-03-04T03:31:32,1.0,1.0,2602.280722571969,-53.17494127785104,943.6590808162391,-7.209032751161775,1907.9983380303572,-46.28914884483734,1455.0
2022-03-04T03:31:33,1.0,1.0,2639.530250876248,-52.98028584256573,943.6590808162391,-7.183471964725433,1907.9983380303572,-46.07562417458682,1454.0
2022-03-04T03:31:34,1.0,1.0,2633.9060437390503,-52.786156428461766,930.8150960306525,-7.15865058203727,1907.9983380303572,-45.86346512927332,1453.0
2022-03-04T03:31:35,1.0,1.0,2654.6510786492527,-52.595585677517334,930.8150960306525,-7.133888709306477,1907.9983380303572,-45.65266073944436,1452.0
2022-03-04T03:31:36,1.0,1.0,2673.8270747972724,-52.40839041785704,929.9443484652787,-7.109232082702256,1907.9983380303572,-45.443200142504885,1451.0
2022-03-04T03:31:37,1.0,1.0,2671.8274187666175,-52.22207085402912,929.9443484652787,-7.084634808720645,1907.9983380303572,-45.23507258148744,1450.0
2022-03-04T03:31:38,1.0,1.0,2671.3327412883636,-52.03679672807714,923.7399338694661,-7.060419465481157,1907.9983380303572,-45.02826740383884,1449.0
2022-03-04T03:31:39,1.0,1.0,2670.2587291063965,-51.85249302603791,925.1142610130905,-7.036188904184868,1907.9983380303572,-44.822774060222876,1448.0
2022-03-04T03:31:40,1.0,1.0,2675.2953976438043,-51.66985903401124,925.2823536071479,-7.012006746137759,1911.5012316308316,-44.61872161796345,1447.0
2022-03-04T03:31:41,1.0,1.0,2663.823907216549,-51.486981349277904,925.2823536071479,-6.987881921355202,1911.5012316308316,-44.41595921911488,1446.0
2022-03-04T03:31:42,1.0,1.0,2611.2372824746367,-51.299322417768764,925.2823536071479,-6.963814608494603,1911.5012316308316,-44.214476624956134,1445.0
2022-03-04T03:31:43,1.0,1.0,2553.7579937540886,-51.10669922114603,931.4810080206096,-6.939494221441358,1909.386863001665,-44.01417998737018,1444.0
2022-03-04T03:31:44,1.0,1.0,2575.5864665991962,-50.91750507662012,934.4831103312969,-6.915086958917326,1909.386863001665,-43.81514356723388,1443.0
2022-03-04T03:31:45,1.0,1.0,2505.388520696938,-50.722344930252355,934.4831103312969,-6.890742853961195,1907.9983380303572,-43.617302919484366,1442.0
2022-03-04T03:31:46,1.0,1.0,2526.4138844815493,-50.530443069072085,930.7776548453718,-6.8663622626275425,1907.9983380303572,-43.42070306814517,1441.0
2022-03-04T03:31:47,1.0,1.0,2464.297823519528,-50.33372169575085,943.8647891465574,-6.841420036363032,1907.9983380303572,-43.2253342482559,1440.0
2022-03-04T03:31:48,1.0,1.0,2443.839401319027,-50.13631690586484,943.8647891465574,-6.816550446379147,1907.9983380303572,-43.03118678798634,1439.0
2022-03-04T03:31:49,1.0,1.0,2359.466344855189,-49.93277427398577,943.8647891465574,-6.791753475521482,1907.9983380303572,-42.83825110758793,1438.0
2022-03-04T03:31:50,1.0,1.0,2407.022061242044,-49.73453870719115,937.0721377470344,-6.767072853396752,1907.9983380303572,-42.646517718358716,1437.0
2022-03-04T03:31:51,1.0,1.0,2364.925601315975,-49.533940573693144,943.8647891465574,-6.742150886837693,1907.9983380303572,-42.45597722162186,1436.0
2022-03-04T03:31:52,1.0,1.0,2473.284406190812,-49.34407845982348,940.8643450701832,-6.717442969356217,1907.9983380303572,-42.26662030771744,1435.0
2022-03-04T03:31:53,1.0,1.0,2538.574153077185,-49.16156880744927,934.6719744920134,-6.693094323333614,1907.9983380303572,-42.07843775500723,1434.0
2022-03-04T03:31:54,1.0,1.0,2485.7513608588874,-48.975114844502194,930.7776548453718,-6.668996696707542,1907.9983380303572,-41.89142042889247,1433.0
2022-03-04T03:31:55,1.0,1.0,2556.907940745115,-48.79658901229274,930.7776548453718,-6.644968664252959,1907.9983380303572,-41.70555928084418,1432.0
2022-03-04T03:31:56,1.0,1.0,2574.6835143779513,-48.6208804827279,930.7776548453718,-6.621010203171645,1907.9983380303572,-41.52084534744609,1431.0
2022-03-04T03:31:57,1.0,1.0,2653.109269840002,-48.454281701443016,937.6734658742696,-6.596810844391241,1907.9983380303572,-41.33726974944991,1430.0
2022-03-04T03:31:58,1.0,1.0,2571.1163905439375,-48.28023587375861,936.0033620944768,-6.572758811381086,1907.9983380303572,-41.15482369084253,1429.0
2022-03-04T03:31:59,1.0,1.0,2518.856350686222,-48.10217630953932,927.133815855503,-6.549174970919815,1907.9983380303572,-40.97349845792542,1428.0
2022-03-04T03:32:00,1.0,1.0,2512.912715255022,-47.75111648575377,914.6851890403627,-6.503393581250362,1907.9983380303572,-40.61630104768871,1427.0
2022-03-04T03:32:01,1.0,1.0,2601.4566673938334,-47.58539995529771,908.7615396964102,-6.4808326611492655,1907.9983380303572,-40.43932092495996,1426.0
2022-03-04T03:32:02,1.0,1.0,2607.065164942801,-47.42118443697417,916.5479098269492,-6.457978933098227,1907.9983380303572,-40.26340903545063,1425.0
2022-03-04T03:32:03,1.0,1.0,2629.753825018972,-47.26018138262598,911.2673062945306,-6.435423561785307,1907.9983380303572,-40.08855735452148,1424.0
2022-03-04T03:32:04,1.0,1.0,2649.034202653229,-47.10204863625145,917.4793138579874,-6.412652274355784,1907.9983380303572,-39.91475792991717,1423.0
2022-03-04T03:32:05,1.0,1.0,2654.266193737626,-46.791637536713395,930.3039234847574,-6.366746660658852,1907.9983380303572,-39.57231132592188,1422.0
2022-03-04T03:32:06,1.0,1.0,2653.437774784982,-46.63775282392352,928.2972854148894,-6.343703305440275,1907.9983380303572,-39.40260845297519,1421.0
2022-03-04T03:32:07,1.0,1.0,2650.875017291784,-46.484446895546334,928.2972854148894,-6.3207279029686685,1907.9983380303572,-39.23390931408848,1420.0
2022-03-04T03:32:08,1.0,1.0,2647.6913819615543,-46.331654895766924,930.3039234847574,-6.297736677823157,1907.9983380303572,-39.06620657594064,1419.0
2022-03-04T03:32:09,1.0,1.0,2646.3464666581153,-46.179559715361904,930.3039234847574,-6.274814223937365,1907.9983380303572,-38.899492968958754,1418.0
2022-03-04T03:32:10,1.0,1.0,2660.23828097862,-45.88158779747455,938.9084140601009,-6.228599060849549,1907.09733315119,-38.570873787003315,1417.0
2022-03-04T03:32:11,1.0,1.0,2668.278622785538,-45.73527425598208,946.3846943740845,-6.205243285753963,1909.386863001665,-38.40807770968679,1416.0
2022-03-04T03:32:12,1.0,1.0,2667.7457186425922,-45.58968086387759,946.3846943740845,-6.181963101259435,1909.386863001665,-38.24622558536944,1415.0
2022-03-04T03:32:13,1.0,1.0,2629.5983000954984,-45.44109815908057,946.3846943740845,-6.158758357676189,1907.9983380303572,-38.08526044254567,1414.0
2022-03-04T03:32:14,1.0,1.0,2588.0233984986544,-45.289360189212225,931.9406880273074,-6.13619320616205,1907.9983380303572,-37.92522622222993,1413.0
2022-03-04T03:32:15,1.0,1.0,2590.4548936546444,-44.989660738397525,928.8281822215616,-6.091514051474148,1907.9983380303572,-37.609772573461974,1412.0
2022-03-04T03:32:16,1.0,1.0,2591.2587009190615,-44.841761311740605,931.9406880273074,-6.069380812010604,1907.9983380303572,-37.45339230970541,1411.0
2022-03-04T03:32:17,1.0,1.0,2528.233403900504,-44.68899007746826,931.9406880273074,-6.047312899107069,1907.9983380303572,-37.297901464218214,1410.0
2022-03-04T03:32:18,1.0,1.0,2477.7017678500115,-44.53274652977391,931.9406880273074,-6.025310255047465,1907.9983380303572,-37.14329388313558,1409.0
2022-03-04T03:32:19,1.0,1.0,2454.2482253780363,-44.375434623283454,939.7102139882445,-6.003078363072223,1907.9983380303572,-36.98956346224297,1408.0
2022-03-04T03:32:20,1.0,1.0,2495.2404758025405,-44.222354375354804,939.7102139882445,-5.980914840972211,1907.9983380303572,-36.83670414652551,1407.0
2022-03-04T03:32:21,1.0,1.0,2600.1246688629385,-44.0792850590485,939.7102139882445,-5.958819592452574,1907.9983380303572,-36.68470992972166,1406.0
2022-03-04T03:32:22,1.0,1.0,2686.6324838162063,-43.9451455682567,931.9406880273074,-5.937299193443043,1907.9983380303572,-36.53357485388132,1405.0
2022-03-04T03:32:23,1.0,1.0,2619.7747454735336,-43.80533765956059,931.9406880273074,-5.915840598308537,1907.9983380303572,-36.3832930089284,1404.0
2022-03-04T03:32:24,1.0,1.0,2619.9609913695454,-43.666273259806594,928.8281822215616,-5.894559485432129,1907.9983380303572,-36.233858532227615,1403.0
2022-03-04T03:32:25,1.0,1.0,2585.747951919079,-43.524834171988665,936.59840638642,-5.873053205898826,1907.9983380303572,-36.085265608155545,1402.0
