Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,sec
290,301.2,315,320,320,53,2022-03-04T03:38:44,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1073
290,301.2,315,320,320,53,2022-03-04T03:38:45,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1074
290,301.2,315,320,320,53,2022-03-04T03:38:46,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1075
290,301.2,315,320,320,53,2022-03-04T03:38:47,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1076
290,301.2,315,320,320,53,2022-03-04T03:38:48,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1077
290,301.2,315,320,320,53,2022-03-04T03:38:49,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1078
290,301.2,314.9,319.9,320,53,2022-03-04T03:38:50,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1079
290,301.2,314.9,319.9,320,53,2022-03-04T03:38:51,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1080
290,301.2,314.9,319.9,320,53,2022-03-04T03:38:52,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1081
290,301.2,315.1,319.9,320,53,2022-03-04T03:38:53,1474.55945,0.234,3.118,0.8867378,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1082
290.1,301.2,315.1,319.9,320,53,2022-03-04T03:38:54,0,0.234,3.118,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1083
290.1,301.2,315,320,319.9,53,2022-03-04T03:38:55,0,0.234,3.118,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1084
290.1,301.2,315,320,319.9,53,2022-03-04T03:38:56,1492.74475,0.234,3.118,2.59452915,0,95,41,1,1,1530.603054,3886.843199,1,3886.843199,0,3886.843199,1,1085
290.1,301.1,315,320,319.9,53,2022-03-04T03:38:57,1492.74475,0.234,3.118,2.59452915,1.41334462,95,41,1,1,1527.706509,3887.252693,1,3887.252693,0,3887.252693,1,1086
290.1,301.1,314.9,319.9,320,53,2022-03-04T03:38:58,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1087
290.1,301.1,314.9,319.9,320,53,2022-03-04T03:38:59,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1088
290.1,301.1,314.9,320,319.9,53,2022-03-04T03:39:00,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1089
290.1,301.1,314.9,320,319.9,53,2022-03-04T03:39:01,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1090
290.1,301.1,314.9,320,319.9,53,2022-03-04T03:39:02,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1091
290.1,301.1,314.9,320,320.1,53,2022-03-04T03:39:03,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1092
289.9,301.1,314.9,320,320.1,53,2022-03-04T03:39:04,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1093
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:05,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1094
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:06,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1095
289.9,301.2,314.9,320,320,53,2022-03-04T03:39:07,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1096
289.9,301.2,314.9,319.9,320,53,2022-03-04T03:39:08,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1097
289.9,301.2,314.9,319.9,320,53,2022-03-04T03:39:09,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1098
289.9,301.2,314.9,319.9,320.1,53,2022-03-04T03:39:10,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1099
289.9,301.2,314.9,319.9,320.1,53,2022-03-04T03:39:11,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1100
289.9,301.1,314.9,319.9,320.1,53,2022-03-04T03:39:12,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1101
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:13,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1102
289.9,301.1,314.9,320,320,53,2022-03-04T03:39:14,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1103
289.9,301.2,315,320,319.9,53,2022-03-04T03:39:15,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1104
289.9,301.2,315,320,319.9,53,2022-03-04T03:39:16,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1105
289.9,301.2,315,320,319.9,53,2022-03-04T03:39:17,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1106
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:18,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1107
289.9,301.1,315,319.9,319.9,53,2022-03-04T03:39:19,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1108
290.1,301.1,315,319.9,319.9,53,2022-03-04T03:39:20,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1109
290.1,301.1,315,319.9,319.9,53,2022-03-04T03:39:21,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1110
290.1,301.1,314.9,320,320,53,2022-03-04T03:39:22,1492.74475,0.234,3.118,0.9003277,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1111
290,301.1,314.9,320,320,53,2022-03-04T03:39:23,0,0.234,3.098,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1112
290,301.1,314.9,320,320,53,2022-03-04T03:39:24,0,0.234,3.098,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1113
290,301.1,315,320,319.9,53,2022-03-04T03:39:25,0,0.234,3.098,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1114
290,301.1,315,320,319.9,53,2022-03-04T03:39:26,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1115
290,301.1,315,320,319.9,53,2022-03-04T03:39:27,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1116
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:28,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1117
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:29,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1118
290.1,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:30,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1119
290,301.1,314.9,319.9,320,53,2022-03-04T03:39:31,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1120
290,301.1,314.9,319.9,320,53,2022-03-04T03:39:32,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1121
290,301.1,315,319.9,320,53,2022-03-04T03:39:33,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1122
289.9,301.1,315,319.9,319.9,53,2022-03-04T03:39:34,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1123
289.9,301.1,315,319.9,319.9,53,2022-03-04T03:39:35,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1124
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:36,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1125
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:37,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1126
289.9,301.1,315,320,319.9,53,2022-03-04T03:39:38,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1127
289.9,301.1,314.9,319.9,320,53,2022-03-04T03:39:39,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1128
289.9,301.1,314.9,319.9,320,53,2022-03-04T03:39:40,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1129
289.9,301.1,314.9,319.9,320,53,2022-03-04T03:39:41,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1130
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:42,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1131
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:43,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1132
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:44,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1133
289.9,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:45,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1134
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:46,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1135
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:47,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1136
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:48,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1137
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:49,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1138
290,301.1,314.9,319.9,319.9,53,2022-03-04T03:39:50,1485.12866,0.234,3.098,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1139
290,301.1,315,320,319.9,53,2022-03-04T03:39:51,1485.12866,0.234,3.174,0.9071226,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1140
290,301.1,315,320,319.9,53,2022-03-04T03:39:52,0,0.234,3.174,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1141
290,301.1,315,320,319.9,53,2022-03-04T03:39:53,0,0.234,3.174,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1142
290.1,301.1,315,320,320,53,2022-03-04T03:39:54,0,0.234,3.174,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1143
290.1,301.1,315,320,320,53,2022-03-04T03:39:55,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1144
290.1,301.1,315,320,320,53,2022-03-04T03:39:56,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1145
290.2,301.1,315,320,320,53,2022-03-04T03:39:57,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1146
290.2,301.1,315.1,319.9,319.9,53,2022-03-04T03:39:58,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1147
290.2,301.1,315.1,319.9,319.9,53,2022-03-04T03:39:59,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1148
290.1,301.1,315.1,319.9,319.9,53,2022-03-04T03:40:00,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1149
290.1,301.1,315.1,319.9,320,53,2022-03-04T03:40:01,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1150
290.1,301.1,315.1,319.9,320,53,2022-03-04T03:40:02,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1151
290,301.1,315,319.9,320,53,2022-03-04T03:40:03,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1152
290,301.1,315,319.9,320,53,2022-03-04T03:40:04,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1153
290,301.1,315,319.9,320,53,2022-03-04T03:40:05,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1154
290,301.1,315,319.9,320,53,2022-03-04T03:40:06,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1155
290,301.1,315,320,320,53,2022-03-04T03:40:07,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1156
290,301.1,315,320,320,53,2022-03-04T03:40:08,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1157
290,301.1,315,320,320,53,2022-03-04T03:40:09,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1158
290,301.1,315,319.9,320,53,2022-03-04T03:40:10,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1159
290,301.1,315,319.9,320,53,2022-03-04T03:40:11,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1160
290,301.1,315,319.9,320,53,2022-03-04T03:40:12,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1161
290,301.1,315,319.9,320,53,2022-03-04T03:40:13,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1162
290,301.1,315,319.9,320,53,2022-03-04T03:40:14,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1163
290,301.1,315,319.9,320,53,2022-03-04T03:40:15,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1164
290,301.1,315,320,320,53,2022-03-04T03:40:16,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1165
290,301.1,315,320,320,53,2022-03-04T03:40:17,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1166
290.1,301.1,315,320,320,53,2022-03-04T03:40:18,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1167
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:19,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1168
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:20,1470.51831,0.234,3.174,0.8901353,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1169
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:21,1470.51831,0.234,3.116,0.8901353,0,95,41,1,1,1507.347313,3886.843199,1,3886.843199,0,3886.843199,1,1170
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:22,0,0.234,3.116,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1171
290.1,301.1,315,319.9,320,53,2022-03-04T03:40:23,0,0.234,3.116,0,0,95,41,1,1,1512.947411,3886.416507,1,3886.416507,0,3886.416507,1,1172
290.2,301.1,315,319.9,320,53,2022-03-04T03:40:24,0,0.234,3.116,0,1.41334462,95,41,1,1,1509.291825,3886.826,1,3886.826,0,3886.826,1,1173
290.2,301.1,315,320.1,320,53,2022-03-04T03:40:25,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1174
290.2,301.1,315,320.1,320,53,2022-03-04T03:40:26,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1503.671239,3887.252693,1,3887.252693,0,3887.252693,1,1175
290.2,301,315,320,320,54,2022-03-04T03:40:27,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1176
290.2,301,315,320,320.1,54,2022-03-04T03:40:28,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1177
290.2,301.1,315,320,320.1,54,2022-03-04T03:40:29,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1178
290.1,301.1,314.9,319.9,320.1,54,2022-03-04T03:40:30,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1179
290.1,301.1,314.9,319.9,320,54,2022-03-04T03:40:31,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1180
290.1,301.1,314.9,319.9,320,54,2022-03-04T03:40:32,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1181
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:33,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1182
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:34,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1183
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:35,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1184
290,301.1,315,319.9,320,54,2022-03-04T03:40:36,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1185
290,301.1,315,319.9,320,54,2022-03-04T03:40:37,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1186
290,301.1,315,319.9,320,54,2022-03-04T03:40:38,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1187
290,301.1,315,319.9,320,54,2022-03-04T03:40:39,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1188
290,301.1,315,320,319.9,54,2022-03-04T03:40:40,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1189
290,301.2,315,320,319.9,54,2022-03-04T03:40:41,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1190
290,301.2,315,320,319.9,54,2022-03-04T03:40:42,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1191
290,301.2,315,320,320,54,2022-03-04T03:40:43,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1192
290,301.2,315,320,320,54,2022-03-04T03:40:44,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1193
290,301.1,314.9,320,320,54,2022-03-04T03:40:45,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1194
290,301.1,314.9,320.1,320,54,2022-03-04T03:40:46,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1195
290,301.1,314.9,320.1,320,54,2022-03-04T03:40:47,1482.95264,0.234,3.116,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1196
290.1,301,315,320.1,320,54,2022-03-04T03:40:48,1482.95264,0.234,3.122,0.892400265,1.41334462,95,41,1,1,1232.716205,3887.252693,1,3887.252693,0,3887.252693,1,1197
290.1,301,315,320,320,54,2022-03-04T03:40:49,0,0.234,3.122,0,1.41334462,95,41,1,1,1234.254262,3886.826,1,3886.826,0,3886.826,1,1198
290.1,301.1,315,320,320,54,2022-03-04T03:40:50,0,0.234,3.122,0,0,95,41,1,1,1234.823051,3886.416507,1,3886.416507,0,3886.416507,1,1199
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:51,1203.17957,0.234,3.122,2.74515,0,95,41,1,1,1238.868683,3886.843199,1,3886.843199,0,3886.843199,1,1200
290.1,301.1,315,319.9,320,54,2022-03-04T03:40:52,1203.17957,0.234,3.122,2.74515,1.41334462,95,41,1,1,1239.032715,3887.252693,1,3887.252693,0,3887.252693,1,1201
290.2,301,315.1,319.9,320,54,2022-03-04T03:40:53,1203.17957,0.234,3.122,2.74515,1.41334462,95,41,1,1,1239.032715,3887.252693,1,3887.252693,0,3887.252693,1,1202
290.2,301,315.1,319.9,320,54,2022-03-04T03:40:54,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1203
290.2,301.1,315,319.9,320,54,2022-03-04T03:40:55,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1204
290.2,301.1,315,320,320,54,2022-03-04T03:40:56,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1205
290.2,301.1,315,320,320,54,2022-03-04T03:40:57,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1206
290,301.1,315,320,320,54,2022-03-04T03:40:58,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1207
290,301.1,315,320.1,320,54,2022-03-04T03:40:59,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1208
290,301.1,314.9,320.1,320,54,2022-03-04T03:41:00,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1209
290,301.1,314.9,320,320,54,2022-03-04T03:41:01,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1210
289.9,301,314.9,320,320,54,2022-03-04T03:41:02,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1211
289.9,301,314.9,320,320,54,2022-03-04T03:41:03,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1212
290,301.1,314.9,320,319.9,54,2022-03-04T03:41:04,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1213
290,301.1,315,320,319.9,54,2022-03-04T03:41:05,1507.82141,0.234,3.122,0.885605335,1.41334462,95,41,1,1,1232.716205,3927.19843,1,3927.19843,0,3927.19843,1,1214
